timestamp,open,high,low,close,volume
2020-02-07,2010.6,2098.53,2000.25,2079.28,23842907
2020-02-14,2085.01,2185.95,2084.96,2134.87,19774470
2020-02-21,2125.02,2185.1,2088.0,2095.97,13294317
2020-02-28,2003.18,2039.3,1811.13,1883.75,35644283
2020-03-06,1906.49,1996.33,1869.5,1901.09,29090851
2020-03-13,1773.86,1894.27,1675.0,1785.0,40749312
2020-03-20,1641.51,1957.0,1626.03,1846.09,49648484
2020-03-27,1827.75,1956.49,1812.0,1900.1,33057657
2020-04-03,1922.83,1993.02,1889.15,1906.59,23317443
2020-04-09,1936.0,2053.0,1930.02,2042.76,19520094
2020-04-17,2040.0,2461.0,2038.0,2375.0,41638680
2020-04-24,2389.95,2444.98,2279.66,2410.22,26364017
2020-05-01,2443.2,2475.0,2258.19,2286.04,34813900
2020-05-08,2256.38,2387.24,2256.38,2379.61,17833875
2020-05-15,2374.7,2419.67,2337.8,2409.78,19000145
2020-05-22,2404.35,2525.45,2384.01,2436.88,20666695
2020-05-29,2458.0,2462.0,2330.0,2442.37,15347563
2020-06-05,2448.0,2507.54,2437.13,2483.0,14394114
2020-06-12,2500.2,2722.35,2487.34,2545.02,25328869
2020-06-19,2526.6,2697.43,2508.0,2675.01,18693037
2020-06-26,2684.5,2796.0,2669.0,2692.87,21436533
2020-07-02,2690.01,2955.56,2630.08,2890.3,20951198
2020-07-10,2934.97,3215.0,2930.0,3200.0,29050860
2020-07-17,3251.06,3344.29,2918.23,2961.97,31854446
2020-07-24,3000.2,3240.58,2888.0,3008.91,28958005
2020-07-31,3062.0,3246.82,2995.76,3164.68,24482837
2020-08-07,3180.51,3247.47,3101.21,3167.46,21575711
2020-08-14,3170.31,3217.5211,3073.0,3148.02,16313326
2020-08-21,3173.12,3320.0,3154.1775,3284.72,19115341
2020-08-28,3310.15,3453.0,3257.5608,3401.8,22329616
2020-09-04,3408.99,3552.25,3111.13,3294.62,28536635
2020-09-11,3144.0,3349.89,3083.98,3116.22,21707603
2020-09-18,3172.9372,3187.39,2905.54,2954.91,28423950
2020-09-25,2906.5,3133.99,2871.0,3095.13,28864000
2020-10-02,3148.85,3224.0,3117.1684,3125.0,23208684
2020-10-09,3145.84,3288.99,3090.0,3286.65,21253613
2020-10-16,3349.94,3496.24,3160.0,3272.71,31635612
2020-10-23,3299.61,3329.0,3121.94,3204.4,22004732
2020-10-30,3198.74,3291.66,3019.0,3036.15,30773138
2020-11-06,3061.74,3366.8,2950.12,3311.37,29430886
2020-11-13,3231.03,3289.0,3019.4828,3128.81,26282080
2020-11-20,3093.2,3189.25,3072.685,3099.4,16560655
2020-11-27,3116.6986,3216.19,3065.46,3195.34,14463046
2020-12-04,3208.48,3248.95,3125.55,3162.58,17492424
2020-12-11,3156.48,3184.13,3072.82,3116.42,16233336
2020-12-18,3143.0,3263.51,3126.0,3201.65,21377156
2020-12-24,3200.01,3226.9666,3166.0,3172.69,9764331
2020-12-31,3194.0,3350.65,3172.69,3256.93,16660177
2021-01-08,3270.0,3272.0,3131.16,3182.7,18514101
2021-01-15,3148.01,3189.95,3086.0,3104.25,17723802
2021-01-22,3107.0,3348.55,3096.0,3292.23,16381942
2021-01-29,3328.5,3363.89,3184.55,3206.2,18807935
2021-02-05,3242.36,3434.0,3235.025,3352.15,24724178
2021-02-12,3358.5,3364.9999,3233.31,3277.71,13198676
2021-02-19,3254.05,3338.0,3245.75,3249.9,13175313
2021-02-26,3208.13,3232.3199,3036.7,3092.93,19795218
2021-03-05,3127.89,3163.52,2881.0001,3000.46,20188579
2021-03-12,3015.0,3131.7843,2951.31,3089.49,16425808
2021-03-19,3074.57,3173.05,3016.63,3074.96,16858321
2021-03-26,3067.85,3182.0,2996.0,3052.03,16554816
2021-04-01,3055.4394,3162.44,3028.445,3161.0,11117785
2021-04-09,3173.0,3372.2,3161.24,3372.2,16372481
2021-04-16,3355.21,3432.0,3326.0,3399.44,16162468
2021-04-23,3390.33,3435.9333,3301.45,3340.88,13336845
2021-04-30,3348.0,3554.0,3330.94,3467.42,28031459
2021-05-07,3484.73,3486.645,3247.2,3291.61,24184259
2021-05-14,3282.32,3283.0,3127.37,3222.9,22076693
2021-05-21,3245.93,3312.0,3184.0,3203.08,15970098
2021-05-28,3215.5,3295.73,3210.4993,3223.07,12960574
2021-06-04,3243.495,3250.98,3184.03,3206.22,9092611
2021-06-11,3197.33,3366.58,3172.2,3346.83,14381848
2021-06-18,3346.83,3507.0,3335.5,3486.9,19532312
2021-06-25,3476.42,3524.8599,3394.18,3401.46,17208549
2021-07-02,3416.0,3511.72,3409.4206,3510.98,11958974
2021-07-09,3530.11,3759.9855,3529.0,3719.34,21001690
2021-07-16,3744.0,3773.0782,3570.455,3573.63,16943118
2021-07-23,3532.58,3666.11,3499.16,3656.64,15060908
2021-07-30,3673.17,3712.08,3306.98,3327.59,24334540
2021-08-06,3353.1,3391.0,3299.77,3344.94,14766350
2021-08-13,3343.61,3358.0,3269.67,3293.97,11866397
2021-08-20,3283.0,3300.0,3175.76,3199.95,16662017
2021-08-27,3211.9,3352.32,3210.005,3349.63,12001408
2021-09-03,3357.425,3527.0,3355.22,3478.05,16682486
2021-09-10,3478.0,3549.99,3462.9055,3469.15,10911058
2021-09-17,3482.8,3497.96,3402.01,3462.52,14663610
2021-09-24,3396.0,3429.26,3305.01,3425.52,14357066
2021-10-01,3371.5,3415.57,3255.94,3283.26,16310187
2021-10-08,3279.39,3325.746,3176.25,3288.62,14732534
2021-10-15,3275.0,3410.42,3236.28,3409.02,13570821
2021-10-22,3388.3576,3462.86,3331.3,3335.55,12720409
2021-10-29,3335.0,3479.0,3273.32,3372.43,19821332
2021-11-05,3361.8,3566.25,3283.55,3518.99,19891481
2021-11-12,3523.24,3605.45,3447.05,3525.15,16259635
2021-11-19,3537.0,3762.145,3525.1466,3676.57,18356801
2021-11-26,3676.3768,3713.455,3504.15,3504.56,13859411
2021-12-03,3547.6443,3596.0,3338.6,3389.79,18295497
2021-12-10,3393.0,3549.99,3338.69,3444.24,14363798
2021-12-17,3440.0,3483.32,3303.9,3400.35,17028527
2021-12-23,3337.0,3441.0,3312.0,3421.37,10257609
2021-12-31,3420.74,3458.86,3331.17,3334.34,11726577
2022-01-07,3351.0,3428.0,3238.7442,3251.08,14873035
2022-01-14,3211.71,3337.56,3126.09,3242.76,14914534
2022-01-21,3182.1,3194.6899,2841.408,2852.86,17724960
2022-01-28,2780.0,2903.695,2707.04,2879.56,24718944
2022-02-04,2895.0,3224.0,2766.66,3152.79,35192213
2022-02-11,3170.4,3276.69,3054.675,3065.87,19640945
2022-02-18,3035.02,3206.975,3017.86,3052.03,16027112
2022-02-25,3009.57,3079.8,2790.0,3075.77,14617617
2022-03-04,3048.5,3089.0,2876.14,2912.82,13803602
2022-03-11,2908.87,2993.5,2671.45,2910.49,23260828
2022-03-18,2919.62,3231.88,2817.68,3225.01,20441777
2022-03-25,3222.415,3327.4,3191.06,3295.47,14416524
2022-04-01,3299.5,3416.63,3246.39,3271.2,14961498
2022-04-08,3282.5,3367.89,3084.615,3089.21,14779661
2022-04-14,3054.26,3120.5,2992.0,3034.13,10613940
2022-04-22,3030.47,3172.98,2873.9501,2887.0,14882992
2022-04-29,2880.46,2924.43,2432.5,2485.63,29941011
2022-05-06,2448.02,2524.41,2261.625,2295.45,30337433
2022-05-13,2226.25,2280.0,2048.11,2261.1,28448577
2022-05-20,2262.0,2316.0,2100.1868,2151.82,22351792
2022-05-27,2169.22,2303.74,2025.2,2302.93,24525745
2022-06-03,2325.6,2512.2,2313.5,2447.0,23516357
2022-06-10,125.245,128.99,109.05,109.65,438796518
2022-06-17,104.19,109.06,101.43,106.22,435976011
2022-06-24,108.2,116.71,103.56,116.46,265154294
2022-07-01,117.09,117.98,102.52,109.56,374381181
2022-07-08,107.6,116.99,106.3242,115.54,247235315
2022-07-15,114.08,115.59,106.01,113.55,304655044
2022-07-22,115.0,125.5,113.15,122.42,303077473
2022-07-29,122.695,137.65,114.53,134.95,410016770
2022-08-05,134.96,143.56,133.51,140.8,331869002
2022-08-12,142.05,144.6,136.21,143.55,240022829
2022-08-19,142.8,146.57,137.9142,138.23,231518800
2022-08-26,135.72,137.83,130.5,130.75,216159531
2022-09-02,129.9,132.0745,123.66,127.51,264885351
2022-09-09,127.92,133.69,124.74,133.27,184935249
2022-09-16,134.095,136.49,120.7,123.53,340392641
2022-09-23,122.16,124.71,112.06,113.78,273562717
2022-09-30,113.295,118.7,112.84,113.0,297031011
2022-10-07,113.58,123.0,112.45,114.56,258903688
2022-10-14,115.1,116.25,105.345,106.9,299106015
2022-10-21,110.11,119.59,110.09,119.32,280043144
2022-10-28,119.98,121.3152,97.66,103.41,522207349
2022-11-04,103.56,104.87,88.04,90.98,654167864
2022-11-11,91.95,101.19,85.87,100.79,542000753
2022-11-18,98.77,103.79,92.48,94.14,453874267
2022-11-25,93.97,95.02,90.59,93.41,241025525
2022-12-02,93.93,97.23,91.44,94.13,384419765
2022-12-09,93.05,94.06,87.48,89.09,355830427
2022-12-16,89.21,96.25,86.73,87.86,463456747
2022-12-23,87.51,87.63,82.25,85.25,356011886
2022-12-30,84.97,85.35,81.69,84.0,232909699
2023-01-06,85.46,86.98,81.43,86.08,296825349
2023-01-13,87.46,98.37,87.08,98.12,406953053
2023-01-20,98.68,99.32,92.86,97.25,288809573
2023-01-27,97.56,103.485,91.52,102.24,393991296
2023-02-03,101.09,114.0,99.01,103.39,520198305
2023-02-10,102.925,103.9484,96.23,97.61,394687426
2023-02-17,97.85,101.17,95.65,97.2,273466819
2023-02-24,95.335,97.01,92.3186,93.5,221635260
2023-03-03,94.28,94.94,90.39,94.9,255063564
2023-03-10,95.19,96.545,90.245,90.73,272158346
2023-03-17,89.97,100.99,88.12,98.95,375900695
2023-03-24,98.41,102.1,95.7,98.13,292165662
2023-03-31,99.07,103.49,96.29,103.29,245608340
2023-04-06,102.3,104.2,99.8008,102.06,178781642
2023-04-14,100.96,103.2013,97.705,102.51,273789699
2023-04-21,103.16,108.15,101.39,106.96,282451994
2023-04-28,107.655,110.86,102.45,105.45,487100756
2023-05-05,104.95,105.96,101.15,105.655,315546638
2023-05-12,105.04,113.28,104.7001,110.26,296925396
2023-05-19,111.15,118.6,109.25,116.25,318369624
2023-05-26,116.77,121.5,113.78,120.11,365081893
2023-06-02,122.37,126.39,119.17,124.25,251723626
2023-06-09,123.36,127.4,120.63,123.43,302863903
2023-06-16,124.02,128.41,123.53,125.49,299166199
2023-06-23,124.97,130.84,123.85,129.33,271350140
2023-06-30,129.33,131.49,127.1,130.36,254051480
2023-07-07,130.82,131.85,127.37,129.78,146850293
2023-07-14,129.07,136.65,125.915,134.68,281521569
2023-07-21,134.56,135.99,128.415,130.0,351078241
2023-07-28,130.305,133.01,126.11,132.21,237746327
2023-08-04,133.2,143.63,126.41,139.57,379520261
2023-08-11,140.99,142.54,137.0,138.41,274775193
2023-08-18,138.3,141.2778,131.15,133.22,228457906
2023-08-25,133.74,136.775,130.58,133.26,204972331
2023-09-01,133.78,139.96,131.85,138.12,208664368
2023-09-08,137.73,138.8519,133.16,138.23,169287086
2023-09-15,138.75,145.86,138.64,140.39,326841086
2023-09-22,140.48,141.75,128.52,129.12,280817356
2023-09-29,129.36,131.78,123.04,127.12,302586179
