,timestamp,1. open,2. high,3. low,4. close,5. volume
118,2018-05-29 08:00:00,80.0375,81.0895,80.0,80.551,26935180
119,2018-05-29 12:00:00,80.555,80.8375,80.1525,80.644,18440620
120,2018-05-29 16:00:00,80.6435,80.74,80.174,80.6275,5436340
121,2018-05-30 04:00:00,81.1,81.3825,81.0,81.028,147220
122,2018-05-30 08:00:00,81.099,81.265,80.6,81.215,19623820
123,2018-05-30 12:00:00,81.24,81.3,80.9825,81.2935,14801400
124,2018-05-30 16:00:00,81.2445,81.277,81.134,81.1605,2529960
125,2018-05-31 04:00:00,81.45,81.4645,81.172,81.223,35400
126,2018-05-31 08:00:00,81.225,81.75,81.0675,81.625,21899840
127,2018-05-31 12:00:00,81.633,81.6905,81.2875,81.507,13872060
128,2018-05-31 16:00:00,81.481,81.552,81.481,81.55,6264160
129,2018-06-21 12:00:00,86.811,86.9765,86.34,86.51,10661440
130,2018-06-21 16:00:00,86.511,86.6,86.0575,86.2395,4080080
131,2018-06-22 04:00:00,86.65,86.886,86.65,86.8235,74840
132,2018-06-22 08:00:00,86.8365,87.2245,85.97,86.494,23125460
133,2018-06-22 12:00:00,86.4985,86.6805,85.595,85.753,20837600
134,2018-06-22 16:00:00,85.7835,85.8875,85.775,85.8445,10542920
135,2018-06-25 04:00:00,85.1425,85.15,84.675,85.1115,172620
136,2018-06-25 08:00:00,84.954,85.299,82.9,83.5295,42909160
137,2018-06-25 12:00:00,83.561,83.674,82.3155,83.1585,40646800
138,2018-06-25 16:00:00,83.1575,83.34,83.1,83.1,6760700
139,2018-06-26 04:00:00,83.4,83.9,83.375,83.608,168060
140,2018-06-26 08:00:00,83.7,84.35,83.167,84.089,27726640
141,2018-06-26 12:00:00,84.0895,85.0785,84.0565,84.5595,19918500
142,2018-06-26 16:00:00,84.5545,84.64,84.542,84.625,5111160
143,2018-06-27 04:00:00,83.7105,84.737,83.7,84.737,151940
144,2018-06-27 08:00:00,84.505,85.5975,84.0,84.94,22280300
145,2018-06-27 12:00:00,84.9255,85.0035,83.0,83.0,29746660
146,2018-06-27 16:00:00,83.0,83.225,82.95,83.225,5241980
147,2018-06-28 04:00:00,83.57,83.6915,83.4,83.4,82460
148,2018-06-28 08:00:00,83.45,84.9365,82.805,84.6425,31076180
149,2018-06-28 12:00:00,84.6255,85.275,84.278,85.075,21735340
150,2018-06-28 16:00:00,85.073,85.1565,85.0505,85.15,2846040
151,2018-06-29 04:00:00,86.05,86.05,85.6,85.9,254180
152,2018-06-29 08:00:00,85.692,86.1705,85.1285,85.3395,28235260
153,2018-06-29 12:00:00,85.3475,85.5755,84.716,84.9835,21780620
154,2018-06-29 16:00:00,84.99,85.8505,84.9605,85.025,7552100
155,2018-07-23 12:00:00,89.9445,90.1,89.8675,90.1,4789540
156,2018-07-23 16:00:00,90.1,90.95,90.1,90.925,3015540
157,2018-07-24 04:00:00,91.1,91.435,91.0485,91.2575,204940
158,2018-07-24 08:00:00,91.201,92.0,91.07,91.2185,25734980
159,2018-07-24 12:00:00,91.2,91.4675,90.469,91.464,21267260
160,2018-07-24 16:00:00,91.462,91.525,91.355,91.4005,7181420
161,2018-07-25 04:00:00,91.6,91.75,91.423,91.45,89780
162,2018-07-25 08:00:00,91.65,92.0,91.132,91.875,17025340
163,2018-07-25 12:00:00,91.876,93.192,91.7985,93.192,23071340
164,2018-07-25 16:00:00,93.1805,93.2605,90.9,91.5525,6130740
165,2018-07-26 04:00:00,91.8,92.025,91.5025,92.0,353960
166,2018-07-26 08:00:00,91.675,92.234,90.9005,91.412,42548640
167,2018-07-26 12:00:00,91.416,91.561,90.225,90.261,49237360
168,2018-07-26 16:00:00,90.4,94.7495,85.348,93.325,23476740
169,2018-07-27 04:00:00,93.4505,94.8,93.45,94.125,892500
170,2018-07-27 08:00:00,94.0,94.5,91.511,91.9265,62508500
171,2018-07-27 12:00:00,91.95,91.95,90.3265,90.8995,45323500
172,2018-07-27 16:00:00,90.7255,90.97,90.7255,90.8,3454960
173,2018-07-30 04:00:00,91.1505,91.45,90.975,91.2445,174300
174,2018-07-30 08:00:00,91.2845,91.475,89.1005,89.891,41697920
175,2018-07-30 12:00:00,89.856,89.8815,88.301,88.9545,34108100
176,2018-07-30 16:00:00,88.961,89.15,88.9195,89.15,4434980
177,2018-07-31 04:00:00,89.3505,89.575,89.26,89.55,82000
178,2018-07-31 08:00:00,89.4395,90.0915,86.966,89.5895,39815600
179,2018-07-31 12:00:00,89.59,89.8145,88.596,88.8825,25236320
180,2018-07-31 16:00:00,88.872,89.693,87.997,89.394,4776460
181,2018-08-23 12:00:00,95.41,95.67,95.0555,95.14,13279560
182,2018-08-23 16:00:00,95.145,95.25,95.1415,95.15,3348820
183,2018-08-24 04:00:00,95.6,95.6,95.4925,95.5285,52980
184,2018-08-24 08:00:00,95.575,95.8005,95.375,95.6895,14430460
185,2018-08-24 12:00:00,95.703,95.705,95.127,95.2705,14079920
186,2018-08-24 16:00:00,95.2695,95.3125,95.2475,95.25,4844280
187,2018-08-27 04:00:00,95.7,96.089,95.6,95.62,127840
188,2018-08-27 08:00:00,95.68,96.0375,95.464,96.0095,18382240
189,2018-08-27 12:00:00,96.0,96.385,95.866,96.381,13733400
190,2018-08-27 16:00:00,96.384,96.65,96.333,96.615,3317500
191,2018-08-28 04:00:00,96.65,96.73,96.6,96.7,175040
192,2018-08-28 08:00:00,96.65,97.023,96.384,96.702,19510780
193,2018-08-28 12:00:00,96.69,97.089,96.525,96.65,13570580
194,2018-08-28 16:00:00,96.641,96.8,96.625,96.7505,3858200
195,2018-08-29 04:00:00,97.25,98.12,97.25,97.7,334320
196,2018-08-29 08:00:00,97.8,99.0225,96.875,98.815,33355640
197,2018-08-29 12:00:00,98.8105,99.9345,98.709,99.914,40583600
198,2018-08-29 16:00:00,99.905,100.0925,99.8615,99.9875,4381360
199,2018-08-30 04:00:00,100.006,100.1275,99.95,100.044,177100
200,2018-08-30 08:00:00,100.1425,101.2785,99.345,100.788,49347120
201,2018-08-30 12:00:00,100.784,101.2345,99.5,100.111,29324980
202,2018-08-30 16:00:00,100.119,100.2,100.1,100.1075,4322000
203,2018-08-31 04:00:00,100.1,100.3245,100.005,100.25,42000
204,2018-08-31 08:00:00,100.3435,101.119,100.155,100.5265,23825580
205,2018-08-31 12:00:00,100.5175,100.739,100.241,100.6885,19451100
206,2018-08-31 16:00:00,100.6355,100.825,100.6355,100.8,5499460
207,2018-09-20 12:00:00,97.4648,97.5,97.163,97.191,7245960
208,2018-09-20 16:00:00,97.215,97.325,97.15,97.275,4512880
209,2018-09-21 04:00:00,97.9225,97.925,97.2765,97.4,48100
210,2018-09-21 08:00:00,97.489,97.9,96.2235,96.665,34216200
211,2018-09-21 12:00:00,96.673,96.73,95.5251,95.817,23951120
212,2018-09-21 16:00:00,95.7505,95.7505,95.45,95.6495,24744180
213,2018-09-24 04:00:00,95.537,95.537,94.907,94.9605,195440
214,2018-09-24 08:00:00,95.1215,96.194,93.25,95.9893,26398780
215,2018-09-24 12:00:00,95.997,96.844,95.6205,96.7175,12593100
216,2018-09-24 16:00:00,96.718,96.825,96.0322,96.781,5384180
217,2018-09-25 04:00:00,96.8995,97.45,96.8995,97.45,258220
218,2018-09-25 08:00:00,97.2597,97.875,96.9425,97.5635,22751980
219,2018-09-25 12:00:00,97.5645,98.7955,97.502,98.726,23770720
220,2018-09-25 16:00:00,98.7275,98.9875,98.65,98.9875,6498520
221,2018-09-26 04:00:00,99.2185,99.2185,98.8105,98.887,111280
222,2018-09-26 08:00:00,99.1498,99.602,98.076,99.4121,22759500
223,2018-09-26 12:00:00,99.422,99.7625,98.5268,98.818,24951400
224,2018-09-26 16:00:00,98.7425,99.0,98.7,98.96,4671460
225,2018-09-27 04:00:00,99.02,99.625,99.02,99.532,285580
226,2018-09-27 08:00:00,99.4495,100.5995,99.4,100.457,23083080
227,2018-09-27 12:00:00,100.4654,100.8078,100.365,100.6495,18514380
228,2018-09-27 16:00:00,100.649,100.8,100.581,100.716,5014660
229,2018-09-28 04:00:00,100.7,100.7185,99.9185,99.935,155560
230,2018-09-28 08:00:00,100.12,101.326,99.8232,100.8345,23931940
231,2018-09-28 12:00:00,100.811,100.886,100.0,100.1285,17443660
232,2018-09-28 16:00:00,100.15,100.2995,100.05,100.2995,5989760
233,2018-10-23 12:00:00,88.6251,88.817,88.212,88.406,9196320
234,2018-10-23 16:00:00,88.435,88.6,88.2975,88.6,3955820
235,2018-10-24 04:00:00,88.0,89.1,87.6625,89.1,194220
236,2018-10-24 08:00:00,88.5999,89.2,86.5,87.3244,24030820
237,2018-10-24 12:00:00,87.3335,87.4085,82.828,82.9815,40442260
238,2018-10-24 16:00:00,83.21,84.8745,83.011,84.3495,8769080
239,2018-10-25 04:00:00,84.995,85.897,84.995,85.0845,380400
240,2018-10-25 08:00:00,85.3,88.03,84.5505,87.7595,40449780
241,2018-10-25 12:00:00,87.7844,89.7405,87.1045,88.9185,42308120
242,2018-10-25 16:00:00,89.1085,89.309,80.75,82.5,23344240
243,2018-10-26 04:00:00,82.1505,82.313,79.3,81.6285,1688320
244,2018-10-26 08:00:00,80.9,83.474,80.15,82.038,85092320
245,2018-10-26 12:00:00,82.005,84.923,81.4,81.947,70167040
246,2018-10-26 16:00:00,82.1405,82.3,81.94,82.25,8891340
247,2018-10-29 04:00:00,82.45,83.503,82.45,83.3,303240
248,2018-10-29 08:00:00,83.275,83.5,79.3,79.631,53897920
249,2018-10-29 12:00:00,79.6445,79.657,74.75,76.9304,93847080
250,2018-10-29 16:00:00,76.944,77.1875,75.751,76.1,7535060
251,2018-10-30 04:00:00,77.4,77.6,75.815,76.5,236580
252,2018-10-30 08:00:00,76.0,77.0495,73.818,76.135,77305180
253,2018-10-30 12:00:00,76.1645,76.6672,74.2,76.499,50564360
254,2018-10-30 16:00:00,76.521,77.7505,75.96,77.3925,6407400
255,2018-10-31 04:00:00,78.3,78.3,77.755,78.15,405780
256,2018-10-31 08:00:00,77.8175,81.1955,77.75,79.4751,61582860
257,2018-10-31 12:00:00,79.45,80.7385,78.906,79.9595,31629220
258,2018-10-31 16:00:00,79.9005,80.331,79.9005,80.331,8434660
259,2018-11-21 08:00:00,76.5445,77.5,75.8946,76.7255,39576240
260,2018-11-21 12:00:00,76.7395,76.85,75.75,75.787,18369060
261,2018-11-21 16:00:00,75.8365,75.99,75.6005,75.99,3555020
262,2018-11-23 04:00:00,75.6245,75.75,75.175,75.75,107220
263,2018-11-23 08:00:00,75.255,76.81,75.2,75.61,22478980
264,2018-11-23 12:00:00,75.58,75.8,75.0905,75.103,9059760
265,2018-11-23 16:00:00,75.2625,75.35,75.105,75.295,71600
266,2018-11-26 04:00:00,76.5,77.2215,76.5,76.8745,298660
267,2018-11-26 08:00:00,77.0125,78.4375,76.211,78.025,35215940
268,2018-11-26 12:00:00,78.0225,79.2405,77.0435,79.0665,31233660
269,2018-11-26 16:00:00,79.0665,79.1725,78.3435,78.375,4952320
270,2018-11-27 04:00:00,78.9185,78.947,78.2,78.3,164440
271,2018-11-27 08:00:00,78.275,79.8825,77.9005,79.3895,36612900
272,2018-11-27 12:00:00,79.4026,79.6815,78.6415,79.0975,25175480
273,2018-11-27 16:00:00,79.071,79.6375,79.05,79.6,5382080
274,2018-11-28 04:00:00,79.8,80.5005,79.8,80.3335,373100
275,2018-11-28 08:00:00,80.05,81.1275,79.95,80.579,29713360
276,2018-11-28 12:00:00,80.593,84.0725,80.5645,83.873,55702960
277,2018-11-28 16:00:00,83.8875,83.9195,83.723,83.8,8646800
278,2018-11-29 04:00:00,83.364,83.5975,82.5755,83.3995,378200
279,2018-11-29 08:00:00,83.35,84.085,82.6166,83.5641,39610240
280,2018-11-29 12:00:00,83.562,84.4995,83.3265,83.6785,31604220
281,2018-11-29 16:00:00,83.6785,83.75,83.375,83.5125,4462880
282,2018-11-30 04:00:00,83.072,83.4,83.05,83.375,106360
283,2018-11-30 08:00:00,83.05,84.7706,83.0,84.4935,27677660
284,2018-11-30 12:00:00,84.4787,84.8,83.828,84.658,26149280
285,2018-11-30 16:00:00,84.6586,84.6586,84.406,84.575,11216880
286,2018-12-20 08:00:00,74.213,75.475,71.6345,72.289,50906380
287,2018-12-20 12:00:00,72.3233,73.8,71.704,73.0415,49228140
288,2018-12-20 16:00:00,73.0415,74.1565,73.0415,73.7,9973200
289,2018-12-21 04:00:00,73.1,73.588,73.1,73.4,151540
290,2018-12-21 08:00:00,73.5,74.3395,70.3,70.35,62724360
291,2018-12-21 12:00:00,70.35,70.35,68.198,68.849,75249120
292,2018-12-21 16:00:00,68.8725,69.15,68.4025,68.5,24808620
293,2018-12-24 04:00:00,69.074,69.29,67.723,67.723,284320
294,2018-12-24 08:00:00,68.15,69.8015,65.35,67.6515,63212440
295,2018-12-24 12:00:00,67.6755,68.075,66.701,66.7215,17214460
296,2018-12-24 16:00:00,66.85,66.85,66.85,66.85,2440
297,2018-12-26 04:00:00,67.425,68.5445,67.25,68.5445,98900
298,2018-12-26 08:00:00,67.56,70.5597,67.425,70.4676,50182820
299,2018-12-26 12:00:00,70.4492,73.6578,70.269,73.541,62512000
300,2018-12-26 16:00:00,73.545,74.175,73.425,73.75,8444480
301,2018-12-27 04:00:00,72.855,72.855,72.0,72.554,280140
302,2018-12-27 08:00:00,72.6277,73.725,70.3752,71.0855,47881400
303,2018-12-27 12:00:00,71.05,73.45,69.5155,73.184,57426800
304,2018-12-27 16:00:00,73.082,73.183,72.6055,72.6055,7465960
305,2018-12-28 04:00:00,73.6215,74.0975,73.213,73.563,272780
306,2018-12-28 08:00:00,73.9992,74.33,72.45,74.1693,39516220
307,2018-12-28 12:00:00,74.1665,75.6735,73.6312,73.912,52563820
308,2018-12-28 16:00:00,73.901,74.0,73.2408,73.99,5851300
309,2018-12-31 04:00:00,75.0,75.85,75.0,75.737,286280
310,2018-12-31 08:00:00,75.25,76.038,74.35,75.425,39606060
311,2018-12-31 12:00:00,75.3813,76.0185,74.5745,75.215,36516500
312,2018-12-31 16:00:00,75.0985,75.4,75.0985,75.4,7149140
313,2019-01-23 12:00:00,81.1265,82.2025,80.6,82.081,28434640
314,2019-01-23 16:00:00,82.001,82.177,81.9,82.073,3186920
315,2019-01-24 04:00:00,82.7,82.708,82.5075,82.5075,66560
316,2019-01-24 08:00:00,82.55,82.7,81.5892,82.3149,22293280
317,2019-01-24 12:00:00,82.3058,82.8629,81.8402,82.7455,20102520
318,2019-01-24 16:00:00,82.7465,82.7465,82.31,82.7375,7796520
319,2019-01-25 04:00:00,83.4965,83.4965,83.125,83.2015,206060
320,2019-01-25 08:00:00,83.35,84.174,82.7465,83.8585,29628980
321,2019-01-25 12:00:00,83.8905,83.8905,83.3117,83.6025,23255560
322,2019-01-25 16:00:00,83.6025,83.6025,83.35,83.5,8569180
323,2019-01-28 04:00:00,83.0295,83.144,82.7775,82.85,106600
324,2019-01-28 08:00:00,83.0501,83.74,80.801,80.8335,29196680
325,2019-01-28 12:00:00,80.825,81.925,80.7045,81.9135,21710160
326,2019-01-28 16:00:00,81.8945,81.8945,81.1,81.175,5053620
327,2019-01-29 04:00:00,81.6395,81.86,81.5105,81.85,82760
328,2019-01-29 08:00:00,81.5779,81.9715,79.6878,79.9695,28735500
329,2019-01-29 12:00:00,79.9742,80.3595,79.536,79.6915,19917560
330,2019-01-29 16:00:00,79.6935,80.853,79.25,80.492,5011900
331,2019-01-30 04:00:00,80.75,81.1445,80.75,81.065,166660
332,2019-01-30 08:00:00,80.9913,82.3855,80.81,82.3616,27537540
333,2019-01-30 12:00:00,82.38,83.8475,82.36,83.555,33340460
334,2019-01-30 16:00:00,83.5215,84.65,83.2655,84.58,5802100
335,2019-01-30 20:00:00,83.71,83.71,83.71,83.71,16000
336,2019-01-31 04:00:00,85.2,85.244,84.85,85.225,542440
337,2019-01-31 08:00:00,84.9522,86.4715,83.9541,86.3159,40200740
338,2019-01-31 12:00:00,86.3001,86.8205,85.368,85.939,48515380
339,2019-01-31 16:00:00,86.05,88.8885,80.941,81.75,28334340
340,2019-02-20 08:00:00,81.6755,81.725,81.36,81.5513,6404120
341,2019-02-20 12:00:00,81.556,81.5706,80.506,81.131,21651260
342,2019-02-20 16:00:00,81.105,81.1865,81.0155,81.0265,3051700
343,2019-02-21 04:00:00,81.325,81.45,81.0075,81.158,49240
344,2019-02-21 08:00:00,81.25,81.25,80.0455,80.764,22037920
345,2019-02-21 12:00:00,80.7682,81.178,80.417,80.995,15980320
346,2019-02-21 16:00:00,80.972,80.989,80.8,80.85,1986380
347,2019-02-22 04:00:00,81.0,81.4,81.0,81.34,67700
348,2019-02-22 08:00:00,81.3825,81.747,81.0585,81.5883,17175340
349,2019-02-22 12:00:00,81.587,81.6495,81.3105,81.5595,13149520
350,2019-02-22 16:00:00,81.578,81.578,81.49,81.518,3745460
351,2019-02-25 04:00:00,81.75,82.27,81.75,82.27,106620
352,2019-02-25 08:00:00,82.05,82.73,81.875,82.0655,19657300
353,2019-02-25 12:00:00,82.046,82.0645,81.5194,81.65,13817500
354,2019-02-25 16:00:00,81.65,82.019,81.25,81.425,3639660
355,2019-02-26 04:00:00,81.45,81.45,81.25,81.434,37760
356,2019-02-26 08:00:00,81.35,81.618,80.8067,81.2505,13337600
357,2019-02-26 12:00:00,81.2555,81.9995,80.9942,81.8165,14777920
358,2019-02-26 16:00:00,81.82,81.82,81.64,81.7375,3641200
359,2019-02-27 04:00:00,81.47,81.69,81.47,81.65,54920
360,2019-02-27 08:00:00,81.4875,81.7895,80.755,81.4,17878720
361,2019-02-27 12:00:00,81.425,82.0905,81.3415,82.0545,18411220
362,2019-02-27 16:00:00,82.0545,82.1045,81.95,81.95,3729520
363,2019-02-28 04:00:00,81.7,81.9,81.6875,81.8905,64200
364,2019-02-28 08:00:00,81.7506,82.5885,81.675,82.386,17083820
365,2019-02-28 12:00:00,82.3725,82.4165,81.835,81.9895,12181320
366,2019-02-28 16:00:00,81.9915,82.14,81.97,82.14,7578020
367,2019-03-21 12:00:00,90.214,91.1875,90.088,90.92,29843580
368,2019-03-21 16:00:00,90.963,91.025,90.95,90.9665,4768420
369,2019-03-22 04:00:00,90.9665,91.15,90.451,90.451,146640
370,2019-03-22 08:00:00,90.54,90.949,88.844,88.85,34654060
371,2019-03-22 12:00:00,88.872,89.4105,88.1555,88.203,33272300
372,2019-03-22 16:00:00,88.203,88.3585,88.0275,88.25,5854920
373,2019-03-25 04:00:00,87.25,87.95,87.25,87.549,196060
374,2019-03-25 08:00:00,87.8023,88.898,87.375,88.3157,31174360
375,2019-03-25 12:00:00,88.307,89.1337,88.026,88.7035,25386260
376,2019-03-25 16:00:00,88.713,88.974,88.7,88.95,3790380
377,2019-03-26 04:00:00,89.427,89.7,89.046,89.603,251780
378,2019-03-26 08:00:00,89.4375,90.2885,89.3465,89.549,29747740
379,2019-03-26 12:00:00,89.555,89.8045,88.668,89.2235,23909300
380,2019-03-26 16:00:00,89.188,89.325,88.9,89.068,3679140
381,2019-03-27 04:00:00,89.5,89.59,88.8555,89.075,77640
382,2019-03-27 08:00:00,88.9238,89.3977,87.284,87.547,23715480
383,2019-03-27 12:00:00,87.5324,88.3885,87.445,88.3,21212540
