timestamp,open,high,low,close,volume
2018-02-04,1251.96,1258.89,783.67,823.56,1291807049.1362147
2018-02-11,821.6,911.2,570.1,808.99,1417347163.9502704
2018-02-18,808.58,978.5,807.46,911.0,855338972.3016961
2018-02-25,911.0,961.0,785.99,841.19,705772348.5324789
2018-03-04,841.46,897.49,833.0,866.66,293933097.9777608
2018-03-11,866.61,871.75,640.0,720.85,381896298.8018826
2018-03-18,721.0,740.5,450.0,537.0,404661476.4777548
2018-03-25,537.39,590.52,506.71,523.74,440528658.1518349
2018-04-01,523.95,527.67,356.9,378.58,506585038.7112212
2018-04-08,378.58,419.08,362.54,400.4,276796640.0285947
2018-04-15,400.4,535.0,387.1,533.88,489259243.7697406
2018-04-22,533.88,643.49,497.31,620.92,479005266.0817316
2018-04-29,620.67,712.99,593.83,690.85,725688589.0854167
2018-05-06,690.85,839.99,627.58,794.3,770315733.6591272
2018-05-13,794.3,799.14,633.2,729.08,828769721.5971868
2018-05-20,729.08,743.9,656.0,716.16,575274321.3504186
2018-05-27,716.16,720.46,550.0,570.4,581935378.5469328
2018-06-03,570.81,628.81,506.11,619.66,458417584.94601953
2018-06-10,619.66,625.47,501.13,524.11,346484123.2716781
2018-06-17,524.64,538.88,449.06,497.14,550405632.9430166
2018-06-24,497.15,548.2,419.53,454.41,493785860.9797782
2018-07-01,454.29,474.47,404.48,452.1,372743985.5987092
2018-07-08,452.14,495.98,444.16,486.77,436169462.3787256
2018-07-15,486.55,488.98,416.94,449.78,449644140.9315955
2018-07-22,449.79,515.47,440.0,457.47,518572912.6481933
2018-07-29,457.47,485.77,447.11,466.4,517184670.5408435
2018-08-05,466.4,469.79,396.61,408.79,559830059.5449172
2018-08-12,408.77,413.28,304.45,317.89,582744851.8432515
2018-08-19,317.96,321.99,250.0,299.42,720057266.2090764
2018-08-26,299.3,304.04,259.5,274.29,524223472.0923997
2018-09-02,274.17,302.0,271.59,295.41,575277328.9005522
2018-09-09,295.51,296.62,185.02,195.81,674959160.9312342
2018-09-16,196.13,227.42,167.32,220.17,774117806.0103307
2018-09-23,220.24,255.13,192.4,244.5,871458586.3623357
2018-09-30,244.54,246.2,203.61,232.94,872444376.1993046
2018-10-07,233.04,235.88,216.51,226.14,332654634.2027507
2018-10-14,226.26,232.7,189.01,197.01,286099511.2951417
2018-10-21,196.84,239.0,194.6,207.49,390740751.7000022
2018-10-28,207.46,209.3,202.14,204.99,139799913.4515684
2018-11-04,204.99,218.76,193.01,212.11,151897385.41758
2018-11-11,212.13,224.8,207.62,212.54,247636420.6008973
2018-11-18,212.6,214.22,170.99,178.97,303817752.3309318
2018-11-25,179.04,179.33,102.95,118.67,590132643.6669964
2018-12-02,118.65,126.8,102.36,116.57,378634167.0218039
2018-12-09,116.63,116.96,82.07,93.26,364441878.5071628
2018-12-16,93.26,95.21,81.79,84.67,187819826.9302828
2018-12-23,84.68,131.94,84.4,129.03,508734690.7417112
2018-12-30,129.03,157.67,111.22,137.77,862540626.3254281
2019-01-06,137.81,159.26,128.7,153.86,699545330.7684411
2019-01-13,153.89,155.48,111.87,114.16,443556468.316981
2019-01-20,114.17,130.05,113.94,117.47,384810167.8108432
2019-01-27,117.56,119.49,111.04,112.05,197169037.9272317
2019-02-03,112.04,112.87,100.91,107.36,230631772.1200548
2019-02-10,107.33,126.49,101.21,125.12,236983198.2524771
2019-02-17,125.12,135.61,118.18,133.75,300684002.3543269
2019-02-24,133.77,166.0,131.7,132.1,747195148.1358471
2019-03-03,132.1,141.55,126.84,130.6,434824270.6573003
2019-03-10,130.6,140.29,122.6,135.37,330524967.7620544
2019-03-17,135.37,144.47,128.52,138.67,264895348.8075588
2019-03-24,138.67,142.01,131.21,136.09,218861140.0822225
2019-03-31,136.12,145.89,131.6,141.38,211364306.5767835
2019-04-07,141.41,177.81,139.57,174.21,756592690.4737203
2019-04-14,174.29,185.87,158.11,167.23,547094031.7689106
2019-04-21,167.21,176.97,155.7,168.59,348882879.9632147
2019-04-28,168.59,175.83,150.35,157.85,382952310.1713993
2019-05-05,157.86,171.3,152.0,163.05,313367394.1315359
2019-05-12,163.05,205.23,157.55,188.11,712618239.871215
2019-05-19,188.07,279.76,185.32,259.51,1632546820.95481
2019-05-26,259.37,269.4,231.1,264.45,915639963.8687046
2019-06-02,264.35,288.62,240.14,268.88,1031262654.3105618
2019-06-09,268.87,270.0,226.56,230.98,621101382.0545628
2019-06-16,231.02,277.06,227.03,267.73,576694987.5710715
2019-06-23,267.73,321.7,261.45,308.52,788738019.151699
2019-06-30,308.42,366.8,280.01,292.7,1315082561.524409
2019-07-07,292.89,309.69,272.65,304.72,677135328.7127569
2019-07-14,304.72,318.19,222.81,225.85,716173162.6753293
2019-07-21,225.83,235.58,191.84,225.38,803120907.893712
2019-07-28,225.49,228.34,198.24,211.62,411017422.5696669
2019-08-04,211.58,224.51,204.4,221.79,294191202.2765571
2019-08-11,221.79,239.15,202.6,216.42,407243671.2924937
2019-08-18,216.41,216.81,178.04,194.33,279934302.7179486
2019-08-25,194.32,203.59,179.53,186.54,285693299.7635694
2019-09-01,186.54,193.7,163.61,170.74,292976902.3232442
2019-09-08,170.73,184.18,165.0,181.19,352220020.4897749
2019-09-15,181.18,190.45,173.0,189.03,331666686.3134642
2019-09-22,189.05,223.94,188.3,211.2,826063647.3491408
2019-09-29,211.2,211.68,150.03,169.24,885812141.1129591
2019-10-06,169.26,185.53,165.01,170.1,494672188.9046384
2019-10-13,170.08,196.65,168.68,180.99,562805549.0008417
2019-10-20,180.98,188.37,168.66,175.22,397460601.1657381
2019-10-27,175.18,197.74,153.45,183.75,787659412.6918591
2019-11-03,183.84,192.74,177.02,181.54,515453013.3603937
2019-11-10,181.53,195.09,180.36,188.96,410411681.0360403
2019-11-17,188.96,190.19,177.67,183.82,319948792.7311554
2019-11-24,183.82,184.06,138.0,139.96,472737596.9673712
2019-12-01,139.99,157.6,131.45,150.73,426306438.4345416
2019-12-08,150.72,151.98,143.15,150.44,255402948.4390666
2019-12-15,150.44,151.19,139.24,142.46,189016674.1268192
2019-12-22,142.46,142.72,116.26,132.09,377078924.9096878
2019-12-29,132.12,138.07,121.91,134.36,241347519.5304735
2020-01-05,134.36,138.19,125.88,135.37,237128474.8776993
2020-01-12,135.37,148.05,134.86,146.54,396698400.1552834
2020-01-19,146.56,179.5,142.27,166.79,751647663.202645
