,timestamp,open,high,low,close,volume,rsi_14,macd,macd_signal,sma_5,sma_20,return,future_return,target,overall_sentiment_score,ticker_sentiment,ticker_relevance,topic_Economy - Monetary,topic_Technology,topic_Financial Markets,topic_Manufacturing,topic_Economy - Fiscal,topic_Energy & Transportation,topic_Finance,topic_Life Sciences,topic_IPO,topic_Earnings,topic_Retail & Wholesale,topic_Mergers & Acquisitions,topic_Real Estate & Construction,topic_Blockchain,topic_Economy - Macro
0,2018-02-13 08:00:00,68.8475,70.986,68.8475,70.537,42407440,53.78702019576335,-0.5646860630463664,-0.9619950538301273,69.5343,69.50854999999999,0.02062608972457558,0.0020698356890709313,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2018-02-13 12:00:00,70.5215,70.883,69.952,70.683,30403980,54.40180054373217,-0.39698892257220564,-0.848993827578543,69.8486,69.4356,0.01924338666301373,0.001619908606029563,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2018-02-13 16:00:00,70.7255,70.7975,70.7,70.7975,4772400,54.90842796748618,-0.2519442806329266,-0.7295839181894197,70.1384,69.367975,0.020872386445565994,0.004978989371093645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2018-02-14 04:00:00,71.0955,71.2885,71.0955,71.15,224520,56.51043487197738,-0.10731449813768279,-0.6051300341790723,70.4984,69.310475,0.026332681808018954,0.009297259311314088,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2018-02-14 08:00:00,71.2005,72.1175,70.0,71.8115,41588480,59.42380546150883,0.05999162202968478,-0.4721057029373209,70.9958,69.262125,0.018068531409047628,0.010339569567548557,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2018-02-14 12:00:00,71.816,72.603,71.55,72.554,31805640,62.46340800584207,0.24961901963054345,-0.3277607584237481,71.3992,69.35195,0.026470296959664852,0.0003238966838492452,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2018-02-14 16:00:00,72.5525,72.5775,72.435,72.5775,3786880,62.55900603579942,0.39721747621663894,-0.1827651114956707,71.7781,69.448325,0.02514213072495508,0.0065033929248043965,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2018-02-15 04:00:00,73.35,73.3945,73.0125,73.0495,553980,64.5138487578269,0.5459830193969992,-0.037015485317136734,72.2285,69.52125,0.026697118763176153,-0.0015879643255600762,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2018-02-15 08:00:00,73.15,73.447,71.842,72.9335,46762680,63.634506775080126,0.6470616299297944,0.0997999377322495,72.5852,69.68,0.015624238457628614,0.002118368102449475,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2018-02-15 12:00:00,72.965,73.264,72.7015,73.088,24657600,64.33184060265648,0.7312051381258016,0.22608097781095993,72.84049999999999,69.95812500000001,0.007360035284064148,0.0007456764448336983,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2018-02-15 16:00:00,73.088,73.15,73.025,73.1425,3196000,64.58978878394966,0.7931442953947538,0.33949364132771875,72.9582,70.23525,0.007784781784988537,0.0011279351949959882,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2018-02-16 04:00:00,73.495,73.553,73.1425,73.225,316760,65.00239167571587,0.8392146403160723,0.43943784112538953,73.0877,70.509,0.002402480509791305,-0.005121201775349915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
