,timestamp,open,high,low,close,volume,rsi_14,macd,macd_signal,sma_5,sma_20,return,future_return,target,overall_sentiment_score,ticker_sentiment,ticker_relevance,topic_Economy - Monetary,topic_Technology,topic_Financial Markets,topic_Manufacturing,topic_Economy - Fiscal,topic_Energy & Transportation,topic_Finance,topic_Life Sciences,topic_IPO,topic_Earnings,topic_Retail & Wholesale,topic_Mergers & Acquisitions,topic_Real Estate & Construction,topic_Blockchain,topic_Economy - Macro
0,2020-05-22,313.17,320.89,310.32,318.89,133274690,62.68420809549592,10.725258582122024,8.772762331100882,301.754,291.66099999999994,0.986853582554517,-0.0029790836965724043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-05-29,323.5,324.24,313.09,317.94,131465363,62.302506525989074,12.071511477961735,9.432512160473053,308.74799999999993,292.0415,1.0327344798925902,0.042649556520098164,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-06-05,317.75,331.75,317.21,331.5,124490802,65.52906563200614,14.07041033962571,10.360091796303585,317.23400000000004,292.68,0.9225192831873803,0.02202111613876334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-06-12,330.25,354.77,327.32,338.8,202956789,67.15871848050563,16.058488817115972,11.499771200466062,322.96799999999996,293.7045,0.9304843304843307,0.03223140495867782,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-06-19,333.25,356.56,332.58,349.72,194985086,69.48289862430802,18.304208549427585,12.860658670258367,331.37,295.715,0.9846773735883321,0.011180372869724176,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020-06-26,351.34,372.38,351.15,353.63,220750873,70.29355931189444,20.166989438852,14.321924823977094,338.318,297.395,0.9648294254917213,0.029635494726126144,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-07-02,353.25,370.47,351.28,364.11,124222310,72.40914309719312,22.232621310180548,15.904064121217786,347.552,299.353,1.0453319851702054,0.0537474938892093,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2020-07-10,370.0,385.27,369.87,383.68,141212101,75.86559440898216,25.15877025426778,17.755005347827787,357.988,302.8845,1.3261792166848552,0.004248331943285999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2020-07-17,389.06,399.82,375.51,385.31,179660754,76.13377689553906,27.294655948304637,19.66293546792316,367.29,308.482,1.2965192514006438,-0.03854039604474324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2020-07-24,385.67,397.0,356.58,370.46,165885792,68.6494243155862,27.472405071002356,21.224829388539,371.438,312.55350000000004,1.2001425347428434,0.1473303460562545,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
