,timestamp,open,high,low,close,volume,rsi_14,macd,macd_signal,sma_5,sma_20,return,future_return,target,overall_sentiment_score,ticker_sentiment,ticker_relevance,topic_Economy - Monetary,topic_Technology,topic_Financial Markets,topic_Manufacturing,topic_Economy - Fiscal,topic_Energy & Transportation,topic_Finance,topic_Life Sciences,topic_IPO,topic_Earnings,topic_Retail & Wholesale,topic_Mergers & Acquisitions,topic_Real Estate & Construction,topic_Blockchain,topic_Economy - Macro
0,2020-05-22,827.78,834.72,796.0,816.88,50813894,63.351041616868336,95.51092543582695,84.46939100566665,772.388,659.098,1.3763781818181817,0.022181960630692332,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-05-29,834.5,835.0,785.0,835.0,38727529,64.1433304647897,99.27468821467119,87.43045044746756,794.358,676.9404999999999,1.6899040010308615,0.06067065868263466,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-06-05,858.0,908.66,854.1,885.66,53299992,66.33460739320535,105.13342328966701,90.97104501590745,831.226,695.6985,1.6398998479835463,0.05602601449766276,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-06-12,919.0,1027.48,909.16,935.28,76806150,68.37332516531455,112.48378925110626,95.27359386294722,854.3979999999999,714.2215,1.6566680869194714,0.07016080745872899,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-06-19,917.79,1019.2,908.5,1000.9,58070741,70.88441949932768,122.19540031205031,100.65795515276784,894.744,731.738,1.9866913344473622,-0.04112298930962133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020-06-26,999.95,1012.0,937.15,959.74,41796671,67.27618563393806,125.12825341892028,105.55201480599834,923.316,742.3214999999999,1.9334596692850812,0.25936191051743185,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-07-02,969.01,1228.0,948.5201,1208.66,56521929,75.42376150976577,145.8569758995858,113.61300702471583,998.048,762.753,2.7611949587676987,0.27798553770291057,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2020-07-10,1276.69,1548.92,1266.04,1544.65,93458418,81.95474691784185,187.23786130865892,128.33797788150446,1129.846,794.9355,4.122537640114081,-0.028362412196937914,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2020-07-17,1659.0,1794.99,1431.0,1500.84,102433380,79.00654021408438,214.03020330940114,145.4764229670838,1242.958,836.5780000000001,4.639499492729117,-0.05586205058500571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2020-07-24,1519.01,1689.0,1366.5401,1417.0,90613325,73.55336956210417,225.89417264548786,161.55997290276463,1326.1779999999999,872.2539999999999,3.7343802205145336,0.00971065631616086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2020-07-31,1435.0,1564.7,1413.0003,1430.76,61152261,73.87211367361188,233.71267656811438,175.9905136358346,1420.382,916.461,3.7638010255044287,0.015341496826861256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2020-08-07,1449.2,1527.41,1415.01,1452.71,37091084,74.40211467129211,238.92588987993736,188.57758888465514,1469.192,967.72,4.005202590959206,0.13629698976395832,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2020-08-14,1448.0,1668.8,1365.0,1650.71,71049854,78.61595129308142,256.082385894842,202.07854828669252,1490.404,1024.5375,4.613132480957563,0.2418777374584269,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2020-08-21,1677.0,2095.49,1672.83,2049.98,90804281,84.24732252692183,298.4563655544414,221.35411174024233,1600.2320000000002,1103.0359999999998,5.970587235200109,0.07971785090586248,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2020-08-28,2126.275,2318.49,1927.52,2213.4,88736115,85.88567569356724,341.2904936005157,245.341388112297,1759.512,1185.056,6.352022852587524,-0.8110056925996205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2020-09-04,444.61,502.49,372.0201,418.32,500060538,38.50831101073522,227.7633803192291,241.82578655368343,1557.0240000000001,1168.2775,0.5111624882595189,-0.10900745840504866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2020-09-11,356.0,398.99,329.88,372.72,340579527,37.93582430470007,132.5844353801101,219.97751631896878,1341.0260000000003,1150.6560000000002,0.3366325981710596,0.18627924447306277,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2020-09-18,380.95,461.94,373.3,442.15,416051578,39.412751778781534,62.041678685585566,188.39034879229214,1099.314,1137.6974999999998,0.5151463230758686,-0.07872893814316406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2020-09-25,453.13,455.68,351.3,407.34,447901291,38.912772626891424,3.289243341606607,151.37012770215503,770.7860000000001,1117.0935,0.2823144242271609,0.01902587519025878,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2020-10-02,424.62,448.88,411.6,415.09,270378010,39.09801015735949,-42.161117606999255,112.66387864032419,411.12399999999997,1097.8895,0.15891894910238147,0.04555638536221074,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2020-10-09,423.35,439.0,406.05,434.0,206343526,39.5794452975226,-75.78141615525749,74.97481968120785,414.26000000000005,1078.7455,0.3008422503971466,0.013064516129032366,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-10-16,442.0,465.9,436.6,439.67,189748425,39.73328203411431,-100.80619232662468,39.818617279641344,427.65,1058.979,0.28202361860329495,-0.043305206177360334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2020-10-23,446.24,447.0,407.3801,420.63,174024764,39.37077380516346,-120.78257032611054,7.698379758490965,423.346,1035.7275,0.36170281644545166,-0.0774790195658892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
