1. open,2. high,3. low,4. close,5. volume
78.3275,78.3275,78.3135,78.3135,4000
78.6375,78.6375,78.5525,78.5525,8000
79.062,79.062,79.0,79.0,6000
79.1,79.1,79.0575,79.0685,37300
78.975,79.093,78.9035,79.0575,37240
79.146,79.175,78.92,78.985,3697600
78.4,78.575,78.4,78.575,40280
78.45,78.45,78.375,78.4,118360
78.47,78.5,78.3885,78.5,50120
78.3065,78.48,78.3065,78.48,7107880
78.4305,78.79,78.2785,78.3065,8390320
78.7525,78.7525,78.276,78.45,4195920
78.469,78.8295,78.2525,78.766,4080440
78.7785,78.8365,78.047,78.48,7702000
79.377,79.5225,78.542,78.791,8064520
79.1545,79.8,79.0565,79.374,12282400
79.1,79.3475,78.25,79.172,16083220
79.085,79.4135,79.0,79.1,558900
79.413,79.413,79.05,79.055,379500
79.405,79.453,79.375,79.4075,46700
79.2445,79.45,79.2445,79.45,11440
79.2505,79.375,79.2135,79.215,27520
78.3375,78.4,78.3,78.395,43600
78.5,78.5,78.2985,78.3,160900
78.4945,78.631,78.4945,78.508,143360
78.631,78.6505,78.45,78.4945,4612200
78.651,79.045,78.3695,78.638,18905580
79.1205,79.3,78.6295,78.661,8840340
79.421,79.585,79.021,79.119,6917720
79.57,79.898,78.921,79.416,12748780
79.2845,80.0,79.1965,79.567,17654900
79.476,80.4185,78.5885,79.2935,37482320
82.6445,82.84,79.1,79.5225,49433140
81.25,83.2405,81.075,82.6525,3493420
81.327,81.65,81.0,81.5505,962180
81.2605,81.5475,81.2605,81.3,138180
81.217,81.375,81.217,81.25,63160
80.3605,81.2,80.3605,81.2,200760
81.35,81.35,80.8075,80.9,874880
80.9,81.5375,80.9,81.3475,1398780
80.5,81.7075,80.3,80.9,3816140
75.898,82.05,75.898,80.5,19601120
76.155,76.361,75.4,75.964,16724300
76.037,76.471,75.9115,76.121,9200140
75.1735,76.082,75.168,76.0395,10510560
74.91,75.298,74.867,75.179,5857420
74.907,75.1545,74.7485,74.887,6954260
74.35,75.25,74.25,74.9035,13616340
