timestamp,open,high,low,close,volume
2018-02-01 04:00:00,23.72,23.72,23.72,23.72,6000
2018-02-01 07:00:00,23.5267,23.5267,23.5267,23.5267,1500
2018-02-01 08:00:00,23.5333,23.6207,23.4167,23.4293,320025
2018-02-01 09:00:00,23.4067,23.8533,23.3267,23.7262,8641065
2018-02-01 10:00:00,23.7279,23.9773,23.6167,23.6747,13521510
2018-02-01 11:00:00,23.6917,23.7333,23.4534,23.5567,7455150
2018-02-01 12:00:00,23.5573,23.5733,23.3678,23.4668,3411330
2018-02-01 13:00:00,23.4613,23.564,23.4093,23.4413,3595725
2018-02-01 14:00:00,23.4327,23.4712,23.2947,23.4387,3222630
2018-02-01 15:00:00,23.4433,23.4927,23.242,23.2833,6334395
2018-02-01 16:00:00,23.2833,23.3333,23.262,23.3333,2203935
2018-02-01 17:00:00,23.3387,23.4167,23.2833,23.4167,64635
2018-02-01 18:00:00,23.4167,23.4167,23.3833,23.3833,13920
2018-02-01 19:00:00,23.3333,23.3993,23.3333,23.3667,49485
2018-02-02 04:00:00,23.2467,23.2507,23.1533,23.1533,50685
2018-02-02 05:00:00,23.14,23.14,23.1,23.1167,26205
2018-02-02 06:00:00,23.1,23.1667,23.0913,23.0913,56535
2018-02-02 07:00:00,23.0733,23.1827,23.0593,23.0593,132330
2018-02-02 08:00:00,23.1,23.1667,23.02,23.15,140250
2018-02-02 09:00:00,23.152,23.4633,23.0333,23.0747,6408180
2018-02-02 10:00:00,23.07,23.266,22.9333,23.188,7944390
2018-02-02 11:00:00,23.1874,23.2053,22.9667,22.9707,4049070
2018-02-02 12:00:00,22.9827,23.1553,22.9333,23.0673,3501510
2018-02-02 13:00:00,23.0673,23.12,22.8473,22.9267,4864500
2018-02-02 14:00:00,22.923,22.9527,22.754,22.8167,5072790
2018-02-02 15:00:00,22.8167,22.9333,22.7007,22.9167,9201555
2018-02-02 16:00:00,22.9167,22.92,22.814,22.9167,1322985
2018-02-02 17:00:00,22.82,22.82,22.8,22.808,36075
2018-02-02 18:00:00,22.84,22.84,22.8,22.8,27180
2018-02-02 19:00:00,22.8,22.8533,22.8,22.84,21450
2018-02-05 04:00:00,22.6,22.7533,22.54,22.6667,75765
2018-02-05 05:00:00,22.6667,22.6813,22.6667,22.6813,19305
2018-02-05 06:00:00,22.6667,22.6667,22.5733,22.5733,67740
2018-02-05 07:00:00,22.5733,22.6067,22.4413,22.4667,322305
2018-02-05 08:00:00,22.5733,22.6667,22.4167,22.6133,377325
2018-02-05 09:00:00,22.634,22.7473,22.3867,22.706,9633840
2018-02-05 10:00:00,22.7127,22.9647,22.6462,22.7,7020825
