,timestamp,open,high,low,close,volume,rsi_14,macd,macd_signal,sma_5,sma_20,return,future_return,target,overall_sentiment_score,ticker_sentiment,ticker_relevance,topic_Energy & Transportation,topic_Technology,topic_Blockchain,topic_Economy - Monetary,topic_Financial Markets,topic_Manufacturing,topic_Earnings,topic_Real Estate & Construction,topic_Finance,topic_Economy - Fiscal,topic_Retail & Wholesale,topic_Life Sciences,topic_IPO,topic_Mergers & Acquisitions,topic_Economy - Macro
0,2024-01-02 09:00:00,45759.3,45879.63,45631.1,45673.48,2096.46195,79.89002805969866,758.8824299698535,687.808748268021,45447.308000000005,44284.420999999995,-0.001875465752317007,-0.0019374481646681208,0,0.139016,0.363961,0.848651,0.0,0.0,0.0,0.0,0.990786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024-01-02 10:00:00,45673.48,45711.1,45431.52,45584.99,2069.22249,77.09461435290557,748.306640284558,699.9083266713285,45528.409999999996,44433.0585,-0.0019374481646681208,-0.003312493871337918,0,0.23012633333333335,0.341845,0.49254400000000004,0.0,0.3666666666666667,0.6612016666666666,0.05283966666666667,0.6851253333333333,0.19999999999999998,0.0,0.03333333333333333,0.19999999999999998,0.0,0.0,0.03333333333333333,0.0,0.0,0.0
2,2024-01-02 11:00:00,45585.0,45698.67,45200.0,45433.99,2538.49307,72.43681981289627,719.4474701290237,703.8161553628676,45581.458,44565.6055,-0.003312493871337918,-0.0029053138410252144,0,0.19202566666666668,0.14394033333333334,0.21396199999999999,0.0,0.0,0.5781766666666667,0.20333766666666667,0.4155796666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2024-01-02 12:00:00,45433.99,45589.68,45271.04,45301.99,2128.11147,68.53854174631356,678.1082630826131,698.6745769068167,45550.75,44694.447499999995,-0.0029053138410252144,0.00741556827856793,1,0.13207985714285714,0.17270585714285716,0.4289961428571428,0.0,0.32142857142857145,0.47143414285714286,0.10890528571428572,0.8425504285714285,0.0,0.015454142857142857,0.03571428571428571,0.17857142857142858,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
4,2024-01-02 13:00:00,45302.0,45705.8,45264.39,45637.93,2253.76868,72.58255759537155,664.7908984384776,691.8978412131489,45526.476,44835.709,0.00741556827856793,-0.008308878163404754,0,0.22763633333333333,0.24864933333333333,0.4381568888888889,0.0,0.2222222222222222,0.5963717777777778,0.05283966666666667,0.7134161111111111,0.2222222222222222,0.10404833333333334,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.012019888888888889,0.0
5,2024-01-02 14:00:00,45637.92,45800.0,44970.0,45258.73,4553.21243,62.77400095503587,616.5315284359385,676.824578657707,45443.526,44943.0905,-0.008308878163404754,-0.001633055103402281,0,0.11536724999999999,0.26094125,0.480283125,0.0,0.08333325,0.139127375,0.141339,0.5375015,0.041666625,0.0,0.33333325,0.166666625,0.0,0.125,0.0,0.0,0.0,0.019814875
6,2024-01-02 15:00:00,45258.73,45349.98,44833.33,45184.82,4301.03657,61.04249236108526,565.799525973147,654.6195681207951,45363.492,45026.432,-0.001633055103402281,0.00382916209470352,1,0.157200375,0.252023125,0.52396675,0.0,0.322916625,0.294161875,0.03962975,0.68972125,0.072916625,0.019814875,0.03125,0.322916625,0.0,0.0,0.0,0.0,0.0,0.0
7,2024-01-02 16:00:00,45184.83,45399.84,44890.11,45357.84,3052.23783,63.57538946461888,533.4065379926324,630.3769620951625,45348.262,45109.931,0.00382916209470352,-0.008635552310251038,0,0.126696,0.08915899999999999,0.13073649999999998,0.1666665,0.1666665,0.9615145,0.0,0.247933,0.1666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2024-01-02 17:00:00,45357.84,45382.08,44950.48,44966.15,2540.00308,54.87684863887146,470.7027834438777,598.4421263649056,45281.094000000005,45177.278000000006,-0.008635552310251038,0.004192931794249732,1,0.21210700000000002,0.15532633333333334,0.13655933333333334,0.0,0.16666666666666666,0.05283966666666667,0.0,0.74096,0.0,0.05283966666666667,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
9,2024-01-02 18:00:00,44966.16,45271.2,44944.0,45154.69,1806.0773,57.865279394799096,431.25200385788776,565.004101863502,45184.445999999996,45258.515999999996,0.004192931794249732,-0.0025512300051224734,0,0.10249828571428572,0.2662172857142857,0.5304599999999999,0.02380957142857143,0.30952385714285713,0.22907785714285714,0.0,0.5395037142857143,0.02380957142857143,0.022645571428571428,0.02380957142857143,0.16666671428571428,0.0,0.0,0.02380957142857143,0.0,0.0,0.0
