,timestamp,open,high,low,close,volume,rsi_14,macd,macd_signal,sma_5,sma_20,return,future_return,target,overall_sentiment_score,ticker_sentiment,ticker_relevance,topic_Energy & Transportation,topic_Technology,topic_Blockchain,topic_Economy - Monetary,topic_Financial Markets,topic_Manufacturing,topic_Earnings,topic_Real Estate & Construction,topic_Finance,topic_Economy - Fiscal,topic_Retail & Wholesale,topic_Life Sciences,topic_IPO,topic_Mergers & Acquisitions,topic_Economy - Macro
0,2024-02-03,2309.07,2329.98,2292.75,2296.49,133232.845,45.08137067122293,-28.804544398278722,-30.80475730837448,2307.196,2358.89,-0.0054437736568128114,-0.0029174958305935306,0,0.138644,0.0659898,0.2684184,0.0,0.13333330000000002,0.3953642,0.0932529,0.4432628,0.0,0.0,0.0,0.033333299999999996,0.0,0.033333299999999996,0.0,0.0838487,0.0,0.0
1,2024-02-04,2296.5,2311.0,2266.0,2289.79,171232.0444,44.45349390810807,-28.537614074318753,-30.351328661563336,2296.5519999999997,2347.7905,-0.0029174958305935306,0.005258124107450968,1,0.2579781428571429,0.2597574285714286,0.275224,0.0,0.07142857142857142,0.6274835714285715,0.022645571428571428,0.2988078571428572,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
2,2024-02-05,2289.79,2338.41,2269.11,2301.83,236610.412,45.911366841632194,-27.042809813959593,-29.689624892042588,2300.29,2333.5119999999997,0.005258124107450968,0.030762480287423566,1,0.21944491666666666,0.15316888888888888,0.2487503611111111,0.0,0.2731481388888889,0.5041484722222223,0.04351680555555555,0.29013352777777773,0.03703702777777778,0.004403305555555555,0.0,0.2175925833333333,0.0,0.0,0.0,0.0,0.0,0.008634527777777777
3,2024-02-06,2301.84,2392.4,2299.0,2372.64,368942.7498,53.621051505276895,-19.91482573745043,-27.734665061124154,2313.962,2325.6345,0.030762480287423566,0.022110391799851747,1,0.06539879411764705,0.09438023529411764,0.32917450000000004,0.0,0.07352941176470588,0.42388976470588235,0.05083352941176471,0.3389199705882353,0.04411764705882353,0.013804764705882351,0.0,0.11764705882352941,0.0,0.014705882352941176,0.014705882352941176,0.0,0.0,0.004662323529411765
4,2024-02-07,2372.63,2444.44,2354.0,2425.1,342791.7013,58.35684355535086,-9.918429942607418,-24.171418037420807,2337.1699999999996,2323.3489999999997,0.022110391799851747,-0.002288565419982569,0,0.17761681081081082,0.14643183783783784,0.3410957027027027,0.0,0.21396394594594595,0.4432149459459459,0.03534367567567567,0.2591267027027027,0.031531513513513514,0.04516202702702703,0.0472972972972973,0.11036035135135135,0.0,0.049549540540540546,0.006756756756756757,0.0,0.0029237567567567567,0.0
5,2024-02-08,2425.09,2463.15,2411.01,2419.55,338040.0539,57.68573994671473,-2.4162004173872447,-19.820374513414095,2361.782,2319.7264999999998,-0.002288565419982569,0.027695232584571405,1,0.16251028125,0.13063275,0.33740009375,0.0,0.151041625,0.44230059375,0.0381258125,0.30224190625,0.057291625,0.07880659375,0.03125,0.15624996875,0.0,0.01041665625,0.0,0.0,0.0,0.0
6,2024-02-09,2419.56,2525.0,2419.16,2486.56,492384.385,63.189955589632085,8.834676850718552,-14.089364240587567,2401.1359999999995,2320.454,0.027695232584571405,0.0055015764751302765,1,0.15862709375,0.0990559375,0.2665741875,0.0,0.03385415625,0.4041784375,0.03317209375,0.51887803125,0.03125,0.06498040625,0.0286458125,0.2161458125,0.00495371875,0.015625,0.01822915625,0.0141091875,0.0,0.0
7,2024-02-10,2486.56,2516.45,2471.57,2500.24,185099.59,64.21339091129477,18.640068706348757,-7.543477651200302,2440.8179999999998,2322.6135,0.0055015764751302765,0.0027877323776919205,1,0.12417020000000001,0.162467,0.23394560000000003,0.0,0.3666666,0.7138524,0.0,0.5002662,0.06666659999999999,0.17509239999999998,0.0,0.1,0.0,0.06666659999999999,0.0,0.0,0.0,0.0
8,2024-02-11,2500.24,2539.63,2493.45,2507.21,219975.1471,64.75112880052855,26.665944733337255,-0.7015931742927899,2467.732,2332.264,0.0027877323776919205,0.060936259826659844,1,0.0893204,0.161287,0.2818636,0.0,0.0,0.7029514,0.0938724,0.48323039999999995,0.0,0.0317038,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0
9,2024-02-12,2507.22,2665.58,2472.0,2659.99,449501.776,73.98042679010356,44.83771717917307,8.406268896400382,2514.71,2353.1335,0.060936259826659844,-0.0075188252587415905,0,0.15564428125,0.14339984375,0.3400213125,0.01041665625,0.0677083125,0.452846,0.036195187499999996,0.41683990625,0.02604165625,0.0676994375,0.03125,0.30729165625,0.0,0.04166665625,0.015625,0.00495371875,0.0,0.0
