,timestamp,open,high,low,close,volume,rsi_14,macd,macd_signal,sma_5,sma_20,return,future_return,target,overall_sentiment_score,ticker_sentiment,ticker_relevance,topic_Energy & Transportation,topic_Technology,topic_Blockchain,topic_Economy - Monetary,topic_Financial Markets,topic_Manufacturing,topic_Earnings,topic_Real Estate & Construction,topic_Finance,topic_Economy - Fiscal,topic_Retail & Wholesale,topic_Life Sciences,topic_IPO,topic_Mergers & Acquisitions,topic_Economy - Macro
0,2024-01-04 05:00:00,182.0776,182.0875,181.4613,181.6601,31746,27.534426772119076,-0.8704359629042528,-0.887705200458504,182.61435999999998,183.22623000000002,-0.0022929783784495505,-0.00043818097644998666,0,0.15170050000000002,0.1239325,0.6004545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024-01-04 06:00:00,181.6601,182.0577,181.5607,181.5805,39079,27.0869781638427,-0.9105719987935288,-0.892278560125509,182.3221,183.09601,-0.00043818097644998666,-5.452127293392728e-05,0,0.15170050000000002,0.1239325,0.6004545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2024-01-04 07:00:00,181.6104,182.2068,181.5706,181.5706,109805,27.028149329654923,-0.9324304656720983,-0.9003089412348269,182.01594,182.96976999999998,-5.452127293392728e-05,-0.003777593949681246,0,0.15170050000000002,0.1239325,0.6004545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2024-01-04 08:00:00,181.998,183.8966,180.7953,180.8847,681094,23.25909208078984,-0.993645726438217,-0.918976298275505,181.5547,182.83408500000002,-0.003777593949681246,-0.0026923227890475188,0,0.052329,0.101928,0.114682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2024-01-04 09:00:00,180.8947,184.2296,180.1467,180.3977,9693129,21.017995556909128,-1.069131805654564,-0.9490073997513169,181.21872,182.669575,-0.0026923227890475188,5.487874845422347e-05,1,0.052329,0.101928,0.114682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2024-01-04 10:00:00,180.3976,181.0575,179.8012,180.4076,11622553,21.184249416597652,-1.115299738879287,-0.9822658675769109,180.96822000000003,182.495125,5.487874845422347e-05,-0.00027548728545800927,0,0.294136,0.416834,0.448513,0.333333,0.333333,0.0,0.0,0.108179,0.333333,0.538269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-04 11:00:00,180.4076,181.3519,180.2386,180.3579,8353652,20.94588133485051,-1.142725900364411,-1.014357874134411,180.7237,182.35149,-0.00027548728545800927,0.004381288537957051,1,0.22282833333333332,0.17363966666666666,0.31830533333333333,0.0,0.5416664999999999,0.0,0.14840016666666667,0.7557170000000001,0.15277766666666667,0.19497033333333333,0.0,0.1666665,0.0,0.09722216666666667,0.041666666666666664,0.0,0.0,0.0
7,2024-01-04 12:00:00,180.3579,181.3022,180.3479,181.1481,5525483,33.716348030590325,-1.088155218902756,-1.02911734308808,180.63920000000002,182.228655,0.004381288537957051,0.0028264166171214633,1,0.091713,-0.05283350000000002,0.49292625,0.0,0.47916650000000005,0.0,0.0,0.46030375,0.2291665,0.24726025,0.08333325,0.14583325,0.0,0.0625,0.0,0.0,0.0,0.0
8,2024-01-04 13:00:00,181.1432,181.9782,181.0835,181.6601,4744298,40.43095398901336,-0.9921564773712248,-1.021725169944709,180.79428000000001,182.128255,0.0028264166171214633,-0.0024628413173832797,0,0.1327118,0.015332600000000002,0.285886,0.0,0.4166666,0.0,0.1682416,0.6443792,0.21666660000000001,0.2576708,0.0,0.21666660000000001,0.0,0.15,0.0,0.0,0.0,0.0
9,2024-01-04 14:00:00,181.6601,181.8688,181.178,181.2127,5245891,36.912156866558036,-0.9413271901044311,-1.0056455739766534,180.95728,182.05072,-0.0024628413173832797,-0.0020842910016792837,0,0.1894265,0.0363005,0.36838899999999997,0.0,0.70833325,0.0,0.0,0.5648340000000001,0.08333325,0.469829,0.0,0.20833325,0.0,0.0,0.0,0.0,0.0,0.0
