,timestamp,open,high,low,close,volume,rsi_14,macd,macd_signal,sma_5,sma_20,return,future_return,target,overall_sentiment_score,ticker_sentiment,ticker_relevance,topic_Energy & Transportation,topic_Technology,topic_Blockchain,topic_Economy - Monetary,topic_Financial Markets,topic_Manufacturing,topic_Earnings,topic_Real Estate & Construction,topic_Finance,topic_Economy - Fiscal,topic_Retail & Wholesale,topic_Life Sciences,topic_IPO,topic_Mergers & Acquisitions,topic_Economy - Macro
0,2024-08-25,176.4,189.516,165.64,176.8001,173047125,49.530961598891224,1.9545127557495334,4.6792405042209415,174.21702,182.63345999999999,0.00014198840333756735,0.0097844967282259,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024-09-01,177.02,187.11,159.4022,178.53,173154035,50.92052562848566,1.7226406776792942,4.087920538912612,173.38701999999998,182.28896,0.0097844967282259,-0.044530331036800486,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2024-09-08,179.0,189.6849,161.8449,170.58,169567368,44.81395208122084,0.887155252664968,3.4477674816630834,173.95502,182.12546,-0.044530331036800486,0.09110094970102,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2024-09-15,173.88,192.3486,164.6479,186.12,188820603,55.93748134014166,1.4621207430079721,3.0506381339320616,177.76101999999997,182.42546,0.09110094970102,0.02783096926713946,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2024-09-22,185.41,200.7251,172.4513,191.2999,289102256,58.91051004693805,2.3091413323876964,2.902338773623189,180.666,182.696955,0.02783096926713946,-0.0189749184395811,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2024-09-29,191.3,205.0475,178.0238,187.67,214345922,56.05613582978376,2.656881778968568,2.8532473746922653,182.83998000000003,182.721955,-0.0189749184395811,-0.008684925667394872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-10-06,187.75,194.415,170.4525,186.0401,200831442,54.77281809659851,2.7690296299482497,2.8364038257434623,184.342,182.77396000000002,-0.008684925667394872,0.013652432996972275,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2024-10-13,186.39,192.7863,168.784,188.58,166145022,56.44613456513529,3.0279519675539746,2.874713454105565,187.942,183.14996000000002,0.013652432996972275,0.0012991833704527611,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2024-10-20,188.9,200.7251,161.02,188.825,157712352,56.61288748808724,3.215848933284377,2.9429405499413277,188.483,183.777255,0.0012991833704527611,-0.006593406593406459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2024-10-27,189.28,193.235,173.2627,187.58,157199148,55.45105238580357,3.2270975653148923,2.999771953016041,187.73902,183.946255,-0.006593406593406459,0.05027188399616156,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2024-11-03,189.4,201.1765,132.55,197.01,300037019,61.839184119242645,3.951385267728398,3.1900946159585124,189.60701999999998,184.623505,0.05027188399616156,0.057027562052687664,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2024-11-10,197.29,221.3535,188.114,208.245,254358423,67.76917359670293,5.370056427536952,3.6260869782742002,194.048,185.607755,0.057027562052687664,-0.026387188167783182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2024-11-17,210.05,230.261,153.2376,202.75,273597394,62.641965430910986,5.982006123369416,4.097270807293244,196.882,186.078755,-0.026387188167783182,-0.02811344019728723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024-11-24,203.26,212.5186,185.2264,197.05,212671908,57.76027894246208,5.9385820261057916,4.465533051055754,198.52700000000002,185.934755,-0.02811344019728723,0.056838365896980436,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2024-12-01,197.76,221.3652,189.516,208.25,156212243,63.739754556523145,6.730331442482083,4.91849272934102,202.661,186.620755,0.056838365896980436,0.08710684273709468,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2024-12-08,207.0,227.17,198.2799,226.39,231515712,70.92001475846801,8.721014530042055,5.678997089481227,208.53699999999998,188.800255,0.08710684273709468,0.00417421264190132,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2024-12-15,228.66,236.9086,146.3708,227.335,192301878,71.23952494420458,10.256666356135554,6.594530942812092,212.35500000000002,191.033005,0.00417421264190132,-0.005608463281061016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
