timestamp,1. open,2. high,3. low,4. close,5. volume
2018-01-29 11:00:00,70.4345,70.9425,70.2095,70.7365,7853020
2018-01-29 10:00:00,70.8060,70.9400,70.2500,70.4345,12308200
2018-01-29 09:00:00,70.3710,71.0455,70.0220,70.8135,16033560
2018-01-29 08:00:00,70.3755,70.4235,70.1625,70.4000,607320
2018-01-29 07:00:00,70.2945,70.4545,70.2565,70.3000,136880
2018-01-29 06:00:00,70.3000,70.3000,70.1250,70.2250,167860
2018-01-29 05:00:00,70.1805,70.2810,70.1750,70.2350,41280
2018-01-29 04:00:00,70.4000,70.4925,70.2940,70.2940,33800
2018-01-26 19:00:00,70.3125,70.3150,70.2995,70.3150,35180
2018-01-26 18:00:00,70.3005,70.3390,70.2500,70.2825,156680
2018-01-26 17:00:00,70.1025,70.2995,70.0680,70.2995,346020
2018-01-26 16:00:00,70.1025,70.1140,70.0325,70.0950,10367360
2018-01-26 15:00:00,69.8545,70.1265,69.8280,70.0595,13420420
2018-01-26 14:00:00,69.9325,69.9635,69.6760,69.8495,4471960
2018-01-26 13:00:00,69.9305,70.0000,69.8500,69.9330,3304320
2018-01-26 12:00:00,69.7130,69.9440,69.5795,69.9400,4427840
2018-01-26 11:00:00,69.8625,70.0030,69.6830,69.7105,7551100
2018-01-26 10:00:00,69.6000,69.8650,69.4220,69.8520,10152860
2018-01-26 09:00:00,69.6425,69.7475,69.0455,69.6260,11704660
2018-01-26 08:00:00,69.6750,69.6750,69.0400,69.6150,723920
2018-01-26 07:00:00,69.6440,69.6440,69.3755,69.5000,218800
2018-01-26 06:00:00,69.5080,69.6750,69.5000,69.6500,72440
2018-01-26 05:00:00,69.3990,69.4750,69.3990,69.4750,14000
2018-01-26 04:00:00,69.1000,69.3800,69.1000,69.3650,8000
2018-01-25 19:00:00,68.8900,68.9200,68.8900,68.9000,20700
2018-01-25 18:00:00,68.8425,68.8725,68.8100,68.8660,53160
2018-01-25 17:00:00,68.8140,68.8735,68.8100,68.8100,31880
2018-01-25 16:00:00,68.8975,68.8975,68.7785,68.8005,4389880
2018-01-25 15:00:00,68.4485,68.9170,68.1875,68.8655,10596860
2018-01-25 14:00:00,68.8795,68.9000,68.3000,68.4430,8191640
2018-01-25 13:00:00,68.5925,68.8935,68.4500,68.8645,6470880
2018-01-25 12:00:00,68.6405,68.6760,68.4190,68.5930,6157260
2018-01-25 11:00:00,68.2775,68.6500,68.2255,68.6460,7717220
2018-01-25 10:00:00,68.0215,68.3875,67.9470,68.2750,10075140
2018-01-25 09:00:00,68.4950,68.7270,67.8810,68.0015,12722620
2018-01-25 08:00:00,68.5495,68.6000,68.0100,68.4880,394160
2018-01-25 07:00:00,68.3000,68.5775,68.3000,68.5495,208640
2018-01-25 06:00:00,68.2710,68.3000,68.2690,68.3000,8180
2018-01-25 05:00:00,68.3345,68.3345,68.2610,68.2610,8000
2018-01-24 19:00:00,67.9050,67.9750,67.9050,67.9750,4900
2018-01-24 18:00:00,67.8755,67.8900,67.8500,67.8505,27580
2018-01-24 17:00:00,67.9600,67.9600,67.8710,67.9105,22180
2018-01-24 16:00:00,67.8755,67.9620,67.8495,67.8750,6695300
2018-01-24 15:00:00,68.2375,68.2505,67.7000,67.8755,9851660
2018-01-24 14:00:00,67.6125,68.4280,67.5965,68.2355,9396560
2018-01-24 13:00:00,67.6985,67.8720,66.9000,67.6055,14908740
2018-01-24 12:00:00,68.0000,68.0245,67.4610,67.7000,7522940
2018-01-24 11:00:00,68.5150,68.6745,67.5810,68.0170,13676280
2018-01-24 10:00:00,68.4335,68.9700,68.3250,68.5310,11908660
2018-01-24 09:00:00,68.8940,69.4080,68.0600,68.4340,20502920
2018-01-24 08:00:00,68.4350,69.0325,68.2525,68.9000,1263480
2018-01-24 07:00:00,68.2750,68.4645,68.2750,68.4300,160160
2018-01-24 06:00:00,68.2500,68.2750,68.2500,68.2535,22800
2018-01-24 05:00:00,68.2500,68.3000,68.2500,68.3000,4000
2018-01-23 19:00:00,68.1000,68.1000,68.0585,68.0585,28000
2018-01-23 18:00:00,68.0750,68.0750,68.0700,68.0700,19180
2018-01-23 17:00:00,68.1270,68.1270,67.9805,68.0700,64160
2018-01-23 16:00:00,68.1270,68.2910,67.3755,68.0185,5943700
2018-01-23 15:00:00,67.8300,68.2450,67.7920,68.1525,11307780
2018-01-23 14:00:00,67.7790,67.8900,67.5365,67.8135,4665740
2018-01-23 13:00:00,67.4830,67.8125,67.3810,67.7900,4169240
2018-01-23 12:00:00,67.2180,67.5915,67.1625,67.4840,5404860
2018-02-28 19:00:00,75.7500,75.8000,75.7500,75.8000,30840
2018-02-28 18:00:00,75.7000,75.8000,75.6685,75.8000,67640
2018-02-28 17:00:00,75.6515,75.6745,75.6225,75.6745,124480
2018-02-28 16:00:00,75.6225,75.6900,75.6200,75.6725,11408080
2018-02-28 15:00:00,76.0495,76.0855,75.6000,75.6225,12031120
2018-02-28 14:00:00,76.2480,76.3250,75.9965,76.0285,4891760
2018-02-28 13:00:00,76.0615,76.2410,75.9825,76.2260,3513120
2018-02-28 12:00:00,76.0260,76.1945,75.8405,76.0725,3842760
2018-02-28 11:00:00,76.0990,76.1740,75.7070,76.0120,6732760
2018-02-28 10:00:00,76.2925,76.4350,75.9015,76.1025,9090680
2018-02-28 09:00:00,76.0125,76.3335,75.8585,76.3160,8266880
2018-02-28 08:00:00,75.9000,76.0750,75.8775,76.0020,289740
2018-02-28 07:00:00,75.9250,76.0125,75.8605,75.9555,122900
2018-02-28 06:00:00,76.0000,76.0000,76.0000,76.0000,2000
2018-02-28 05:00:00,76.0000,76.0000,75.9000,75.9000,5840
2018-02-27 19:00:00,75.7965,75.8110,75.7740,75.8040,21560
2018-02-27 18:00:00,75.7250,75.8000,75.7050,75.8000,60400
2018-02-27 17:00:00,75.7000,75.7250,75.6800,75.7050,36040
2018-02-27 16:00:00,75.5990,75.7425,75.5990,75.7250,2789620
2018-02-27 15:00:00,75.9015,75.9820,75.5250,75.6000,10346540
2018-02-27 14:00:00,75.8240,75.9460,75.6090,75.8890,4446740
2018-02-27 13:00:00,75.8690,75.9425,75.6830,75.8030,3614040
2018-02-27 12:00:00,75.8060,75.9105,75.3605,75.8685,8584640
2018-02-27 11:00:00,75.9375,76.1950,75.7500,75.7980,7266060
2018-02-27 10:00:00,75.9150,76.3390,75.7750,75.9625,12181380
2018-02-27 09:00:00,76.2565,76.3165,75.7525,75.8755,13247080
2018-02-27 08:00:00,76.0000,76.2945,75.9795,76.2400,396920
2018-02-27 07:00:00,76.0075,76.3085,75.9755,76.2500,352900
2018-02-27 06:00:00,76.3095,76.3095,75.9880,75.9895,40320
2018-02-27 05:00:00,76.2500,76.2845,76.2250,76.2635,51480
2018-02-27 04:00:00,76.4500,76.4500,76.2500,76.2750,12000
2018-02-26 19:00:00,76.2450,76.2450,76.1985,76.2440,48280
2018-02-26 18:00:00,76.1500,76.2165,76.1500,76.2165,6060
2018-02-26 17:00:00,76.1805,76.1970,76.0975,76.1500,102680
2018-02-26 16:00:00,76.0975,76.2080,75.8865,76.2000,4755420
2018-02-26 15:00:00,75.7210,76.0990,75.6750,76.0975,10587420
2018-02-26 14:00:00,75.8415,75.9250,75.6410,75.7335,5377820
2018-02-26 13:00:00,75.9515,75.9830,75.7065,75.8350,4721280
2018-02-26 12:00:00,75.8945,75.9545,75.7750,75.9435,5333940
2018-02-26 11:00:00,75.8105,76.0950,75.7555,75.8850,6547260
2018-02-26 10:00:00,75.9185,76.1420,75.6300,75.8365,14587180
2018-02-26 09:00:00,75.6250,75.9500,75.3500,75.9155,14753640
2018-02-26 08:00:00,75.2755,75.7000,75.2755,75.6360,723260
2018-02-26 07:00:00,75.3000,75.5600,75.2920,75.5600,411100
2018-02-26 06:00:00,75.4485,75.4485,75.2900,75.2900,46380
2018-02-26 05:00:00,75.4000,75.4250,75.4000,75.4000,28540
2018-02-26 04:00:00,75.2500,75.4260,75.2500,75.4260,19780
2018-02-23 19:00:00,75.0000,75.0180,74.9545,75.0180,59700
2018-02-23 18:00:00,75.0005,75.0015,74.9875,75.0000,62160
2018-02-23 17:00:00,74.9845,75.0245,74.9750,75.0140,93040
2018-02-23 16:00:00,75.0000,75.0330,74.9555,74.9960,4089260
2018-02-23 15:00:00,74.9770,75.0000,74.7915,75.0000,14968200
2018-02-23 14:00:00,74.6040,75.0000,74.6000,74.9760,8756220
2018-02-23 13:00:00,74.6105,74.6430,74.4245,74.6170,3855800
2018-02-23 12:00:00,74.5810,74.6640,74.5035,74.6015,2919600
2018-02-23 11:00:00,74.5510,74.7525,74.4805,74.5705,5750300
2018-02-23 10:00:00,74.5775,74.6250,74.3250,74.5695,7452460
2018-02-23 09:00:00,74.7500,74.7780,74.3525,74.5850,10295320
2018-02-23 08:00:00,74.6625,74.8940,74.6625,74.7500,595860
2018-02-23 07:00:00,74.6575,74.8890,74.6510,74.7000,305720
2018-02-23 06:00:00,74.6500,74.7250,74.5805,74.6970,26260
2018-02-23 05:00:00,74.7195,74.7195,74.6920,74.6920,6000
2018-02-23 04:00:00,74.7500,74.7505,74.6755,74.7505,21600
2018-02-22 19:00:00,74.3745,74.4600,74.3540,74.4600,50180
2018-02-22 18:00:00,74.3500,74.3750,74.3500,74.3750,14720
2018-02-22 17:00:00,74.3800,74.3875,74.3500,74.3500,31300
2018-02-22 16:00:00,74.2670,74.4125,74.1750,74.3755,4033540
2018-02-22 15:00:00,73.9835,74.2870,73.7880,74.2295,10655300
2018-02-22 14:00:00,74.2380,74.4495,73.9500,74.0055,5054040
2018-02-22 13:00:00,74.3220,74.4425,73.8620,74.2300,9401760
2018-02-22 12:00:00,74.5810,74.7195,74.2525,74.3120,4766680
2018-02-22 11:00:00,74.6990,74.7775,74.4990,74.5625,5080880
2018-02-22 10:00:00,74.3345,74.8615,74.3000,74.6875,9215260
2018-02-22 09:00:00,74.8000,75.1270,74.2760,74.3300,14801560
2018-02-22 08:00:00,74.5785,74.8450,74.2745,74.8000,707500
2018-02-22 07:00:00,74.2745,74.7245,74.2745,74.5750,376520
2018-02-22 06:00:00,74.1870,74.3250,74.1500,74.2750,22000
2018-02-22 05:00:00,73.9025,74.1150,73.9015,74.0825,39220
2018-02-22 04:00:00,73.8550,73.8550,73.8225,73.8250,20000
2018-02-21 19:00:00,73.9000,73.9500,73.8500,73.8500,68300
2018-02-21 18:00:00,74.0750,74.0850,73.9000,73.9000,163300
2018-02-21 17:00:00,74.0940,74.1460,74.0500,74.0750,118460
2018-02-21 16:00:00,74.1460,74.1500,73.9000,74.0700,2879820
2018-02-21 15:00:00,74.9195,74.9195,74.0850,74.1460,19515300
2018-02-21 14:00:00,74.6775,75.1745,74.5765,74.9195,16402440
2018-02-21 13:00:00,74.7100,74.7600,74.5820,74.6705,3031360
2018-02-21 12:00:00,74.6550,74.7635,74.4065,74.7275,4617700
2018-02-21 11:00:00,74.6170,74.8985,74.5175,74.6440,7123800
2018-02-21 10:00:00,74.2325,74.7845,74.0640,74.6180,13441040
2018-02-21 09:00:00,74.3400,74.5605,73.9460,74.2455,15135720
2018-02-21 08:00:00,73.5950,74.4175,73.5950,74.3225,722880
2018-02-21 07:00:00,73.6990,74.0500,73.6990,74.0500,168840
2018-02-21 06:00:00,73.5995,73.6000,73.5500,73.6000,8000
2018-02-21 05:00:00,73.5500,73.5500,73.4500,73.4500,8600
2018-02-21 04:00:00,73.6000,73.6000,73.6000,73.6000,2720
2018-02-20 19:00:00,73.5175,73.6250,73.5175,73.6250,181960
2018-02-20 18:00:00,73.4115,73.4810,73.4115,73.4300,8600
2018-02-20 17:00:00,73.4475,73.4475,73.4005,73.4470,8200
2018-02-20 16:00:00,73.4175,73.5435,73.3170,73.4475,4322400
2018-02-20 15:00:00,73.5185,73.6105,72.7000,73.4180,25086360
2018-04-30 19:00:00,78.4000,78.5750,78.4000,78.5750,40280
2018-04-30 18:00:00,78.4500,78.4500,78.3750,78.4000,118360
2018-04-30 17:00:00,78.4700,78.5000,78.3885,78.5000,50120
2018-04-30 16:00:00,78.3065,78.4800,78.3065,78.4800,7107880
2018-04-30 15:00:00,78.4305,78.7900,78.2785,78.3065,8390320
2018-04-30 14:00:00,78.7525,78.7525,78.2760,78.4500,4195920
2018-04-30 13:00:00,78.4690,78.8295,78.2525,78.7660,4080440
2018-04-30 12:00:00,78.7785,78.8365,78.0470,78.4800,7702000
2018-04-30 11:00:00,79.3770,79.5225,78.5420,78.7910,8064520
2018-04-30 10:00:00,79.1545,79.8000,79.0565,79.3740,12282400
2018-04-30 09:00:00,79.1000,79.3475,78.2500,79.1720,16083220
2018-04-30 08:00:00,79.0850,79.4135,79.0000,79.1000,558900
2018-04-30 07:00:00,79.4130,79.4130,79.0500,79.0550,379500
2018-04-30 06:00:00,79.4050,79.4530,79.3750,79.4075,46700
2018-04-30 05:00:00,79.2445,79.4500,79.2445,79.4500,11440
2018-04-30 04:00:00,79.2505,79.3750,79.2135,79.2150,27520
2018-04-27 19:00:00,78.3375,78.4000,78.3000,78.3950,43600
2018-04-27 18:00:00,78.5000,78.5000,78.2985,78.3000,160900
2018-04-27 17:00:00,78.4945,78.6310,78.4945,78.5080,143360
2018-04-27 16:00:00,78.6310,78.6505,78.4500,78.4945,4612200
2018-04-27 15:00:00,78.6510,79.0450,78.3695,78.6380,18905580
2018-04-27 14:00:00,79.1205,79.3000,78.6295,78.6610,8840340
2018-04-27 13:00:00,79.4210,79.5850,79.0210,79.1190,6917720
2018-04-27 12:00:00,79.5700,79.8980,78.9210,79.4160,12748780
2018-04-27 11:00:00,79.2845,80.0000,79.1965,79.5670,17654900
2018-04-27 10:00:00,79.4760,80.4185,78.5885,79.2935,37482320
2018-04-27 09:00:00,82.6445,82.8400,79.1000,79.5225,49433140
2018-04-27 08:00:00,81.2500,83.2405,81.0750,82.6525,3493420
2018-04-27 07:00:00,81.3270,81.6500,81.0000,81.5505,962180
2018-04-27 06:00:00,81.2605,81.5475,81.2605,81.3000,138180
2018-04-27 05:00:00,81.2170,81.3750,81.2170,81.2500,63160
2018-04-27 04:00:00,80.3605,81.2000,80.3605,81.2000,200760
2018-04-26 19:00:00,81.3500,81.3500,80.8075,80.9000,874880
2018-04-26 18:00:00,80.9000,81.5375,80.9000,81.3475,1398780
2018-04-26 17:00:00,80.5000,81.7075,80.3000,80.9000,3816140
2018-04-26 16:00:00,75.8980,82.0500,75.8980,80.5000,19601120
2018-04-26 15:00:00,76.1550,76.3610,75.4000,75.9640,16724300
2018-04-26 14:00:00,76.0370,76.4710,75.9115,76.1210,9200140
2018-04-26 13:00:00,75.1735,76.0820,75.1680,76.0395,10510560
2018-04-26 12:00:00,74.9100,75.2980,74.8670,75.1790,5857420
2018-04-26 11:00:00,74.9070,75.1545,74.7485,74.8870,6954260
2018-04-26 10:00:00,74.3500,75.2500,74.2500,74.9035,13616340
2018-04-26 09:00:00,74.6500,74.6500,73.9250,74.3485,12970500
2018-04-26 08:00:00,74.4000,74.7500,74.1750,74.6400,580320
2018-04-26 07:00:00,74.2600,74.6000,74.2600,74.3100,225160
2018-04-26 06:00:00,74.1685,74.1685,74.1685,74.1685,2000
2018-04-26 05:00:00,74.0960,74.0960,74.0000,74.0000,6000
2018-04-26 04:00:00,74.2450,74.2450,74.1000,74.1000,32560
2018-04-25 19:00:00,74.1300,74.3820,74.1300,74.3150,125580
2018-04-25 18:00:00,74.2250,74.4000,74.0295,74.1500,184020
2018-04-25 17:00:00,73.7475,74.2450,73.0085,74.2250,2346500
2018-04-25 16:00:00,73.0085,73.7450,73.0085,73.7445,4048680
2018-04-25 15:00:00,73.2335,73.4000,72.6330,73.0870,9884720
2018-04-25 14:00:00,72.7235,73.3500,72.3110,73.2495,6599820
2018-04-25 13:00:00,72.5245,72.9250,72.2715,72.7235,4801920
2018-04-25 12:00:00,72.5135,73.1500,72.2710,72.5215,6643240
2018-04-25 11:00:00,72.5775,73.4995,72.4670,72.5305,16006040
2018-04-25 10:00:00,70.9680,72.6000,70.7510,72.5890,19813240
2018-04-25 09:00:00,72.9495,73.1030,70.9660,70.9775,16791360
2018-04-25 08:00:00,73.2500,73.2500,72.2000,72.9050,234820
2018-04-25 07:00:00,73.0605,73.0605,72.0480,72.7750,180220
2018-04-25 06:00:00,72.9820,73.2500,72.9820,73.2275,29000
2018-04-25 05:00:00,72.9000,72.9000,72.8750,72.8750,8000
2018-04-25 04:00:00,73.1325,73.1325,72.9930,72.9930,6000
2018-04-24 19:00:00,73.1800,73.2775,73.1800,73.2775,35880
2018-04-24 18:00:00,73.1000,73.1995,73.1000,73.1550,17200
2018-04-24 17:00:00,73.0715,73.0715,73.0000,73.0500,22720
2018-04-24 16:00:00,73.0045,73.0755,72.9000,73.0500,7430640
2018-04-24 15:00:00,73.1225,73.4775,72.5000,73.0305,16486380
2018-04-24 14:00:00,72.8710,73.1950,72.4225,73.0875,11682940
2018-04-24 13:00:00,72.8600,73.3680,72.7325,72.8750,9590160
2018-04-24 12:00:00,73.7800,73.9330,72.7505,72.8820,11704040
2018-04-24 11:00:00,74.1660,74.4200,73.4560,73.7805,14470620
2018-04-24 10:00:00,75.9190,75.9730,74.1500,74.1660,17802020
2018-04-24 09:00:00,76.3455,76.9750,75.6975,75.9520,10682320
2018-04-24 08:00:00,76.6000,76.8740,76.3545,76.4000,236100
2018-04-24 07:00:00,76.7760,76.8500,76.6000,76.7500,292580
2018-04-24 06:00:00,76.8750,76.8750,76.8750,76.8750,4000
2018-04-24 05:00:00,76.7970,76.7970,76.7945,76.7945,4000
2018-04-24 04:00:00,76.4500,76.6000,76.4500,76.6000,8000
2018-04-23 19:00:00,76.0000,76.1500,76.0000,76.1500,81800
2018-04-23 18:00:00,75.9250,76.0400,75.9250,76.0400,61420
2018-04-23 17:00:00,75.9845,75.9875,75.8930,75.9195,48660
2018-04-23 16:00:00,75.8930,76.5925,75.6000,75.9995,5585400
2018-04-23 15:00:00,75.4715,76.0005,75.3715,75.8925,8715660
2018-04-23 14:00:00,76.3835,76.3835,75.1705,75.4715,10596140
2018-04-23 13:00:00,76.4015,76.6250,76.2750,76.3900,3719000
2018-04-23 12:00:00,76.8500,76.9160,76.2745,76.4210,3560520
2018-04-23 11:00:00,76.8725,77.1505,76.7615,76.8505,5265360
2018-04-23 10:00:00,76.4115,76.9500,76.1750,76.8550,8689940
2018-04-23 09:00:00,77.1875,77.4000,76.1515,76.3820,12545860
2018-04-23 08:00:00,76.9015,77.2200,76.7525,77.2000,538380
2018-04-23 07:00:00,76.8500,76.9075,76.7835,76.8995,106740
2018-04-23 06:00:00,76.7050,76.7565,76.7050,76.7500,17260
2018-04-23 05:00:00,76.7035,76.7035,76.7035,76.7035,2000
2018-04-23 04:00:00,76.6000,76.6410,76.5500,76.6410,18000
2018-04-20 19:00:00,76.6245,76.6300,76.4650,76.6300,68680
2018-04-20 18:00:00,76.4000,76.5250,76.3750,76.5250,36180
2018-04-20 17:00:00,76.3500,76.3980,76.3090,76.3645,26040
2018-04-20 16:00:00,76.3745,76.3995,76.2750,76.3890,4369560
2018-05-31 19:00:00,81.5250,81.5500,81.5055,81.5500,38300
2018-05-31 18:00:00,81.5250,81.5250,81.5250,81.5250,4000
2018-05-31 17:00:00,81.5520,81.5520,81.5250,81.5250,10460
2018-05-31 16:00:00,81.4810,81.5500,81.4810,81.5315,6211400
2018-05-31 15:00:00,81.4345,81.5500,81.3620,81.5070,4872640
2018-05-31 14:00:00,81.3905,81.4720,81.2875,81.4315,3140440
2018-05-31 13:00:00,81.5960,81.6135,81.3500,81.3910,2055260
2018-05-31 12:00:00,81.6330,81.6905,81.4150,81.6005,3803720
2018-05-31 11:00:00,81.3055,81.7500,81.2970,81.6250,6360080
2018-05-31 10:00:00,81.4315,81.4635,81.1090,81.3280,6066200
2018-05-31 09:00:00,81.2500,81.5885,81.0675,81.4430,9376120
2018-05-31 08:00:00,81.2250,81.3210,81.2005,81.3180,97440
2018-05-31 07:00:00,81.3500,81.3500,81.1720,81.2230,29400
2018-05-31 04:00:00,81.4500,81.4645,81.4500,81.4645,6000
2018-05-30 19:00:00,81.2000,81.2000,81.1605,81.1605,21120
2018-05-30 18:00:00,81.2000,81.2250,81.2000,81.2250,4260
2018-05-30 17:00:00,81.2250,81.2500,81.1340,81.1520,31900
2018-05-30 16:00:00,81.2445,81.2770,81.1870,81.2400,2472680
2018-05-30 15:00:00,81.1745,81.3000,81.1085,81.2935,6219740
2018-05-30 14:00:00,81.0925,81.1865,81.0370,81.1630,2799300
2018-05-30 13:00:00,81.0835,81.2305,81.0400,81.0925,1976940
2018-05-30 12:00:00,81.2400,81.2610,80.9825,81.0585,3805420
2018-05-30 11:00:00,81.1330,81.2650,81.0135,81.2150,5563640
2018-05-30 10:00:00,80.7530,81.1330,80.6465,81.0795,6475620
2018-05-30 09:00:00,80.9720,81.0445,80.6000,80.7725,7299500
2018-05-30 08:00:00,81.0990,81.1250,80.9000,80.9500,285060
2018-05-30 07:00:00,81.1050,81.1445,81.0000,81.0280,129360
2018-05-30 06:00:00,81.2500,81.2500,81.2500,81.2500,2180
2018-05-30 05:00:00,81.1400,81.1400,81.1400,81.1400,2400
2018-05-30 04:00:00,81.1000,81.3825,81.1000,81.1000,13280
2018-05-29 19:00:00,80.6350,80.6550,80.6035,80.6275,54000
2018-05-29 18:00:00,80.7125,80.7400,80.7100,80.7100,38440
2018-05-29 17:00:00,80.7125,80.7125,80.6685,80.6685,12040
2018-05-29 16:00:00,80.6435,80.7125,80.1740,80.7125,5331860
2018-05-29 15:00:00,80.3450,80.7335,80.1525,80.6440,7103800
2018-05-29 14:00:00,80.5590,80.6625,80.3000,80.3500,3255520
2018-05-29 13:00:00,80.7575,80.7585,80.4000,80.6170,2936460
2018-05-29 12:00:00,80.5550,80.8375,80.2760,80.7590,5144840
2018-05-29 11:00:00,80.7355,80.9525,80.4875,80.5510,6730480
2018-05-29 10:00:00,80.9965,80.9965,80.3380,80.7040,8494880
2018-05-29 09:00:00,80.2445,81.0895,80.0075,80.9675,11508540
2018-05-29 08:00:00,80.0375,80.3000,80.0000,80.2845,201280
2018-05-29 07:00:00,80.1365,80.1890,79.7500,80.0500,161020
2018-05-29 06:00:00,80.1210,80.1800,80.0140,80.0645,40000
2018-05-29 05:00:00,79.9840,79.9840,79.9840,79.9840,2000
2018-05-25 19:00:00,80.4890,80.4890,80.4575,80.4575,6460
2018-05-25 18:00:00,80.4825,80.4825,80.4825,80.4825,2000
2018-05-25 17:00:00,80.5010,80.5050,80.4975,80.4975,39040
2018-05-25 16:00:00,80.5075,80.5075,80.4355,80.5075,2540440
2018-05-25 15:00:00,80.4355,80.5240,80.3750,80.4810,4613120
2018-05-25 14:00:00,80.4510,80.5535,80.3695,80.4600,2235100
2018-05-25 13:00:00,80.5765,80.6495,80.4500,80.4895,1982320
2018-05-25 12:00:00,80.5830,80.6250,80.4105,80.5700,2563520
2018-05-25 11:00:00,80.5395,80.6500,80.4395,80.5850,2913620
2018-05-25 10:00:00,80.5425,80.7060,80.4255,80.5380,6877040
2018-05-25 09:00:00,80.0600,80.6120,80.0000,80.5555,7114240
2018-05-25 08:00:00,80.4000,80.4000,80.0555,80.0635,125320
2018-05-25 07:00:00,80.3995,80.4000,80.0890,80.1250,100140
2018-05-25 05:00:00,80.4375,80.4375,80.4375,80.4375,2000
2018-05-25 04:00:00,80.2500,80.2500,80.2500,80.2500,2000
2018-05-24 19:00:00,80.2625,80.2925,80.1535,80.2585,40060
2018-05-24 18:00:00,80.2550,80.3140,80.2550,80.2610,22280
2018-05-24 17:00:00,80.1500,80.3140,80.1500,80.3140,36760
2018-05-24 16:00:00,80.1535,80.1535,80.1075,80.1500,2680700
2018-05-24 15:00:00,80.2875,80.3985,80.0240,80.1740,5368360
2018-05-24 14:00:00,80.2700,80.4120,80.1940,80.2915,4179780
2018-05-24 13:00:00,80.0685,80.3000,80.0525,80.2650,3709140
2018-05-24 12:00:00,79.9465,80.2500,79.9055,80.0455,5116160
2018-05-24 11:00:00,79.4420,79.9720,79.4190,79.9575,4991360
2018-05-24 10:00:00,79.6350,79.9340,79.4240,79.4375,6632040
2018-05-24 09:00:00,79.9350,80.0900,79.5590,79.6520,8914600
2018-05-24 08:00:00,80.0250,80.1090,79.8975,79.9500,83060
2018-05-24 07:00:00,80.1090,80.1090,79.9990,80.0610,110040
2018-05-24 06:00:00,80.1745,80.2000,80.1745,80.2000,6720
2018-05-23 19:00:00,80.0525,80.0525,80.0055,80.0085,31180
2018-05-23 18:00:00,80.0850,80.0850,80.0580,80.0580,19200
2018-05-23 17:00:00,80.0605,80.0930,80.0525,80.0525,700220
2018-05-23 16:00:00,80.0930,80.1000,79.4115,80.0500,6559440
2018-05-23 15:00:00,79.7530,80.0930,79.7430,80.0930,9820640
2018-05-23 14:00:00,79.3040,79.7560,79.2330,79.7560,6500880
2018-05-23 13:00:00,79.2775,79.3250,79.1315,79.2935,1828540
